,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
399,Jan Vesely,PF,WSH,51,11.8,-2.47,-0.73,-3.20,-0.27,030cbd58-2cca-4e3b-9509-12e2bbd7078c,2.71
400,Tyler Zeller,C,CLE,77,26.4,-3.01,-0.22,-3.23,-0.94,dd9b1efa-b9e9-4564-bd7e-d8a2adc5d822,2.04
401,Daniel Gibson,SG,CLE,46,20.0,-1.81,-1.42,-3.24,-0.43,580b96cf-4dfb-4c49-aa63-017aca69898a,2.55
402,Will Barton,SF,POR,73,12.2,-2.50,-0.80,-3.30,-0.46,2af66bbc-7d26-499f-95c8-bd061b32597a,2.52
403,Jon Leuer,F,CLE/MEM,28,6.7,-2.17,-1.19,-3.36,-0.11,f61c37a1-467b-4455-a934-01264e695f8d,2.87
404,Chris Duhon,PG,LAL,46,17.8,-1.26,-2.12,-3.37,-0.47,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,2.51
405,Miles Plumlee,C,IND,14,3.9,-2.75,-0.62,-3.37,-0.03,35ce0f89-d4bf-4414-880f-5bb15cfa60b7,2.95
406,Alonzo Gee,SF,CLE,82,31.0,-1.29,-2.12,-3.41,-1.52,b735bd3f-f997-4810-9c08-652a30ddb3b6,1.46
407,Brendan Haywood,C,CHA,61,19.0,-4.20,0.79,-3.41,-0.68,f07acb84-9579-4176-ad13-c9e9c8dd8490,2.3
408,Kwame Brown,C,PHI,22,12.2,-3.73,0.29,-3.44,-0.16,ee2a70fa-8405-4932-9ab5-d18c723217bb,2.8200000000000003
410,Norris Cole,PG,MIA,80,19.9,-3.11,-0.35,-3.46,-0.96,9d5b9a4f-94ad-45b9-b5b9-36dd6e3074bb,2.02
411,Darrell Arthur,F,MEM,59,16.4,-3.02,-0.45,-3.47,-0.59,11e3631c-7366-45a9-802b-0d08cee203a5,2.39
412,Kris Humphries,PF,BKN,65,18.3,-2.70,-0.79,-3.49,-0.74,dbea34b4-07f7-40b0-85f6-c638a4f07df6,2.24
413,Dahntay Jones,SG,DAL/ATL,78,13.0,-2.51,-0.98,-3.49,-0.67,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2.31
414,Markieff Morris,PF,PHX,82,22.4,-1.59,-1.92,-3.51,-1.22,cf3cf341-3205-4138-9a29-a3c168e2d530,1.76
415,Tyrus Thomas,PF,CHA,26,13.8,-3.54,0.03,-3.52,-0.24,73ac9951-5753-4bf4-b3a6-0b44fa93dc80,2.74
416,Aron Baynes,C,SA,16,8.8,-2.47,-1.06,-3.53,-0.10,df83f242-4567-410e-a094-8a682b74ca67,2.88
417,Scott Machado,G,HOU/GS,6,3.5,-2.39,-1.14,-3.53,-0.02,42c166d5-e068-4155-a668-c6c99638aa98,2.96
418,Luke Zeller,PF,PHX,16,3.6,-2.34,-1.22,-3.56,-0.04,00a21d1e-91cb-4881-b6c2-5f6c38d8c291,2.94
419,Moe Harkless,SF,ORL,76,26.0,-2.02,-1.63,-3.64,-1.46,,1.52
420,Damien Wilkins,SG,PHI,61,18.0,-1.23,-2.42,-3.65,-0.80,26e237dc-6469-4db4-895f-b70c1b217658,2.1799999999999997
421,Tornike Shengelia,SF,BKN,19,4.9,-2.76,-0.98,-3.74,-0.08,29525a08-3a0b-435f-8ba7-a749ba082ab9,2.9
422,Brandon Bass,PF,BOS,81,27.6,-2.96,-0.79,-3.74,-1.80,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27,1.18
423,Bismack Biyombo,C,CHA,80,27.3,-4.02,0.28,-3.74,-1.76,4817346e-640e-47da-a934-81a031b85e94,1.22
424,James White,SG,NY,57,7.6,-1.72,-2.04,-3.76,-0.36,2b8572b1-2168-41fa-8c9f-7988073c27f3,2.62
425,Kendall Marshall,PG,PHX,48,14.6,-1.26,-2.51,-3.76,-0.59,f10e3aa9-49f8-4545-99bc-9403ed04f93b,2.39
426,Samardo Samuels,PF,CLE,18,10.9,-2.98,-0.79,-3.77,-0.17,da03f09d-2c9a-4a7c-b0a7-7c05092f4c1d,2.81
427,Jeremy Tyler,C,GS/ATL,21,3.2,-3.85,0.06,-3.79,-0.06,df35dbdb-6998-4122-bf4f-2e5359d91bcc,2.92
428,Fab Melo,C,BOS,6,6.0,-3.49,-0.30,-3.80,-0.03,24734927-a542-4d01-bb6d-4342a8dbb973,2.95
429,Tyler Honeycutt,SF,HOU/SAC,9,3.6,-2.81,-0.99,-3.80,-0.03,0b673f7a-7ff0-4869-a1a0-cbdf632b0d41,2.95
430,Tim Ohlbrecht,PF,HOU,3,4.0,-3.07,-0.74,-3.81,-0.01,afb984c7-9d59-4250-94b4-d05086535954,2.9699999999999998
431,Will Conroy,PG,MIN,4,5.0,-2.61,-1.21,-3.82,-0.02,b22d8ef7-70c0-41b5-8c54-e6adb24d49cc,2.96
432,Hakim Warrick,PF,ORL/NO/CHA,28,17.5,-2.21,-1.62,-3.83,-0.43,56338d17-e07b-4c96-86d6-b472699300b9,2.55
433,Timofey Mozgov,C,DEN,41,8.9,-1.99,-1.89,-3.88,-0.34,47643592-1b0f-491d-a640-0b547f29f3c9,2.6399999999999997
434,Thomas Robinson,F,SAC/HOU,70,15.1,-3.13,-0.78,-3.91,-0.98,06898ab5-7243-4b23-8e44-7ccb3d9bdd54,2.0
435,Michael Beasley,F,PHX,75,20.7,-1.35,-2.57,-3.91,-1.45,1fce88ac-f9aa-49c1-ae37-08a14856dfa2,1.53
436,Dexter Pittman,C,MIA/MEM,11,2.9,-2.87,-1.17,-4.04,-0.03,410b6548-f2f3-4a0d-b1bb-f56a6b33bdf8,2.95
437,Xavier Henry,SG,NO,50,12.5,-3.87,-0.21,-4.08,-0.62,ecd023fd-be01-42d0-9d28-4094de39a86f,2.36
438,Josh Selby,PG,CLE/MEM,10,5.9,-2.57,-1.58,-4.15,-0.07,3019c3a1-4374-4c3d-b03b-0e2db9509995,2.91
439,Tony Wroten,SG,MEM,35,7.8,-1.45,-2.71,-4.16,-0.29,c940aa6d-1c64-4f8a-aa2b-e69ff4e3e61f,2.69
440,Charles Jenkins,PG,GS/PHI,59,7.5,-3.63,-0.54,-4.17,-0.50,d8009afc-8a75-4568-af14-b21891befbec,2.48
441,Solomon Jones,PF,NY,2,13.0,-3.40,-0.79,-4.19,-0.03,a4244a5a-3c3a-4a29-9eea-3678598de82c,2.95
442,Maalik Wayns,PG,PHI/LAC,27,7.5,-0.82,-3.39,-4.21,-0.23,5ed898a1-c2de-464b-898a-0872848cca54,2.75
443,Johan Petro,C,ATL,31,11.4,-3.42,-0.81,-4.22,-0.40,118e0a88-88bb-4a2d-adae-509482d1ed83,2.58
444,Perry Jones,SF,OKC,38,7.4,-3.93,-0.31,-4.24,-0.33,a8fa2297-88c1-4201-a662-5a64a85af443,2.65
445,Chris Quinn,PG,CLE,7,11.1,-3.16,-1.10,-4.25,-0.09,59678c60-f489-4749-ae83-6cf354a2e14c,2.8899999999999997
446,BJ Mullens,C,CHA,53,26.9,-0.59,-3.81,-4.40,-1.81,,1.17
447,Ben Gordon,SG,CHA,75,20.8,0.89,-5.30,-4.40,-1.98,5179f6f2-6905-433a-9623-ba855f91c1f4,1.0
448,Juwan Howard,PF,MIA,7,7.3,-2.59,-1.83,-4.42,-0.06,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2.92
449,Marcus Camby,C,NY,24,10.4,-5.24,0.81,-4.43,-0.31,daabe87b-5399-40dc-9a97-5c08300da5a5,2.67
451,Eric Maynor,PG,OKC/POR,64,15.0,-0.63,-3.81,-4.44,-1.25,0558d373-3b66-4c60-bf36-b9b5976e04e4,1.73
452,Kris Joseph,SF,BOS/BKN,10,5.4,-3.70,-0.78,-4.48,-0.07,8a1e41ce-6912-404b-8355-027a36ffaf5b,2.91
453,Dominic McGuire,PF,TOR/NO/IND,26,14.9,-4.88,0.33,-4.55,-0.51,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,2.4699999999999998
454,DeSagana Diop,C,CHA,22,10.3,-6.18,1.57,-4.60,-0.31,036d4cfa-f2bb-4d15-a5d3-9770671c75dd,2.67
455,Josh Childress,F,BKN,14,7.1,-4.03,-0.74,-4.77,-0.16,863ac23b-596e-41f3-a2b9-efb4e7c53928,2.8200000000000003
456,James Johnson,PF,SAC,54,16.3,-3.12,-1.83,-4.95,-1.43,783c912e-0998-4d1f-9884-0c69ecd9cbdf,1.55
457,Kevin Murphy,SG,UTAH,17,3.1,-3.38,-1.86,-5.24,-0.10,2e022bd9-d753-42f6-b570-7dce1805ef1c,2.88
458,Grant Hill,SF,LAC,29,15.1,-4.92,-0.54,-5.45,-0.81,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,2.17
459,DeQuan Jones,SF,ORL,63,12.7,-2.60,-3.02,-5.62,-1.67,845bb1f2-eada-49ab-8726-29c8ac98e7c4,1.31
460,Jared Jeffries,PF,POR,38,9.2,-5.63,-0.02,-5.65,-0.72,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2.26
461,Earl Watson,PG,UTAH,48,17.3,-3.06,-2.67,-5.73,-1.78,7c071ab0-faf3-49bc-856f-63193a7862b6,1.2
462,Jason Collins,C,BOS/WSH,38,10.1,-6.33,0.25,-6.08,-0.92,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,2.06
463,Tyshawn Taylor,PG,BKN,38,5.8,-3.10,-2.99,-6.09,-0.54,d78d29ec-cbfd-40ec-98ac-5f2333e13769,2.44
464,Jarvis Varnado,PF,MIA/BOS,13,4.5,-4.84,-1.35,-6.19,-0.13,1203a019-2b34-4fcd-b5b7-de69f965c592,2.85
465,Joel Przybilla,C,MIL,12,5.7,-4.75,-1.52,-6.27,-0.17,a696a140-692e-4e14-b99c-b403b005bec4,2.81
466,Doron Lamb,SG,MIL/ORL,47,12.3,-3.19,-3.17,-6.36,-1.55,0dda85e1-4cfa-4f5a-bcec-c38515be7b35,1.43
467,Robert Sacre,C,LAL,32,6.3,-4.75,-1.67,-6.42,-0.56,0a01bafb-c558-4da1-ad85-35d92875ec11,2.42
468,Terrel Harris,SG,MIA/NO,20,6.9,-6.75,-0.82,-7.57,-0.45,5b2b2589-d455-4946-b211-78b4bb7a436f,2.5300000000000002
