,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
395,Darrell Arthur,F,MEM,32,14.3,-3.00,-0.58,-3.58,-0.23,11e3631c-7366-45a9-802b-0d08cee203a5,4.470000000000001
396,Jawad Williams,SF,CLE,54,13.7,-1.27,-2.35,-3.63,-0.38,80c4aa33-0953-444f-947f-436b4594201a,4.32
397,Sean Williams,PF,NJ,20,11.4,-4.70,1.06,-3.64,-0.12,1438935b-e299-4d03-bdbc-38de573e16d2,4.58
398,Luke Walton,SF,LAL,29,9.4,-2.40,-1.26,-3.67,-0.14,c3348785-801a-4efc-954a-067728d86785,4.5600000000000005
399,DeMarre Carroll,F,MEM,71,11.2,-2.71,-0.96,-3.67,-0.46,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb,4.24
400,Cedric Jackson,G,CLE/SA/WSH,12,6.2,-2.16,-1.52,-3.68,-0.04,8174231c-5f54-4124-a3b1-9eeaa9cd118d,4.66
401,Brian Cardinal,PF,MIN,29,9.2,-2.98,-0.74,-3.72,-0.17,08533fc6-e4a2-4e07-8785-e3987f094b8c,4.53
402,Patrick O'Bryant,C,TOR,11,4.6,-2.98,-0.75,-3.73,-0.03,29bc1b66-47f8-4f4c-8cd0-a68831ef2912,4.67
403,Taylor Griffin,PF,PHX,8,4.0,-3.23,-0.50,-3.73,-0.02,9dab8839-9f4c-499a-a039-84185b657881,4.68
404,Michael Finley,SG,SA/BOS,46,15.4,-1.68,-2.07,-3.75,-0.42,73c724d7-8b98-491b-acc0-1fd6eeea2414,4.28
405,Primoz Brezec,C,PHI/MIL,21,4.5,-3.87,0.06,-3.80,-0.06,7c0d01ec-0efd-4cd8-a808-53b1916cd387,4.640000000000001
406,Theo Ratliff,C,SA/CHA,49,16.5,-4.46,0.62,-3.83,-0.49,b695b1a8-a19c-487c-976a-541c4df63547,4.21
407,Jermaine Taylor,SG,HOU,31,9.8,-0.76,-3.09,-3.85,-0.22,7ac8897b-343c-4442-93d0-d7350e56e05b,4.48
408,Earl Boykins,PG,WSH,67,16.7,-1.07,-2.82,-3.89,-0.76,f926e81f-3df9-4cc8-8885-1a5cb77ece58,3.9400000000000004
410,Ricky Davis,SG,LAC,36,13.9,-2.10,-1.84,-3.94,-0.35,c043c7b9-7877-492a-a6bb-86fcfd6e45a9,4.35
411,Tony Battie,C,NJ,15,8.9,-4.07,0.05,-4.01,-0.11,b867608b-3f21-40b3-83dd-349f974f7990,4.59
412,Adam Morrison,SF,LAL,31,7.8,-1.97,-2.05,-4.02,-0.19,9c8d0389-bb1d-4d1e-9c20-1830e03c10ca,4.51
413,Hamed Haddadi,C,MEM,36,6.7,-3.73,-0.35,-4.08,-0.20,dd963bce-fd9d-4757-bfe1-2bd23fb310b0,4.5
414,Alexis Ajinca,C,CHA,6,5.0,-3.78,-0.33,-4.11,-0.02,c02fd6b6-28fb-4077-8e41-d6c49af6657e,4.68
415,Kurt Thomas,PF,MIL,70,15.0,-4.03,-0.21,-4.24,-0.97,d3b65687-9fb8-4089-bfc2-b5d624452cf4,3.7300000000000004
416,Will Conroy,PG,HOU,5,7.2,-2.71,-1.58,-4.29,-0.03,b22d8ef7-70c0-41b5-8c54-e6adb24d49cc,4.67
417,Kareem Rush,SG,LAC,7,8.3,-4.03,-0.35,-4.37,-0.06,b89dda04-fa5d-4c4c-bc39-d96eed32a7d3,4.640000000000001
418,James Jones,SG,MIA,36,14.0,-3.62,-0.76,-4.38,-0.49,73314c74-f00a-476f-aa94-e04bfc80d491,4.21
419,Mike Harris,SF,HOU/WSH,13,7.4,-3.45,-1.00,-4.45,-0.11,e5e243fb-b178-45eb-8148-81376aa5c5fd,4.59
420,Francisco Elson,C,MIL/PHI,12,5.5,-3.72,-0.81,-4.53,-0.07,9a076bc2-3a18-47cd-b09f-bd82510744ac,4.630000000000001
421,Yakhouba Diawara,SG,MIA,6,7.3,-3.41,-1.13,-4.54,-0.05,9be5d7c6-b5ca-43c0-98f6-44b242628bbe,4.65
422,Earl Clark,SF,PHX,51,7.5,-3.08,-1.71,-4.79,-0.52,e5d84e8e-3bc9-4122-9975-2045fe73427a,4.18
423,Ryan Hollins,C,MIN,73,16.8,-1.78,-3.06,-4.83,-1.72,f562cac9-ba1b-40eb-adb3-42463117dfac,2.9800000000000004
424,Jonny Flynn,PG,MIN,81,28.9,0.19,-5.30,-5.11,-3.70,ce006550-204b-4911-896b-35ca9ed3079b,1.0
425,Kosta Koufos,C,UTAH,36,4.8,-3.44,-1.67,-5.11,-0.27,f68c2044-92de-4871-8134-a7704dda3587,4.43
426,Mardy Collins,PG,LAC,43,10.9,-4.32,-0.80,-5.13,-0.70,b18d4d00-a094-40e2-b6f5-696315283a91,4.0
427,Josh Powell,PF,LAL,63,9.2,-3.81,-1.41,-5.22,-0.90,3c5c3da9-08f4-4185-833d-50d1ccdeaac3,3.8000000000000003
428,Jarron Collins,C,PHX,34,7.7,-4.63,-0.60,-5.23,-0.43,820b17e5-2b73-4b01-992e-2d40d6de3bfc,4.27
429,DeShawn Stevenson,SG,WSH/DAL,64,13.8,-4.02,-1.24,-5.26,-1.41,974162ac-0cdd-42da-afeb-ef74b89095db,3.29
430,Mike Wilks,PG,OKC,4,14.8,-3.09,-2.19,-5.28,-0.09,4ffb0b05-5be8-45f6-8ee2-d3354050aa74,4.61
431,Kevin Ollie,PG,OKC,25,10.5,-4.62,-0.66,-5.28,-0.42,e88f48a6-1b02-4f56-98f8-5c93b0ea26b7,4.28
432,Quinton Ross,SF,DAL/WSH,52,10.8,-4.97,-0.41,-5.38,-0.96,547c6216-2676-4c38-912a-b017e337f8af,3.74
433,Desmond Mason,SF,SAC,5,13.2,-4.09,-1.39,-5.49,-0.11,6b271ea4-e96c-409c-8c05-7566905f1d72,4.59
434,Etan Thomas,C,OKC,23,14.0,-4.84,-0.68,-5.52,-0.56,ab74915b-d2c6-40d9-ad99-61f992b3b706,4.140000000000001
435,Trenton Hassell,SF,NJ,52,21.3,-4.80,-0.73,-5.53,-1.95,c868c5e5-1bae-4048-acf6-f782b65a1d72,2.75
436,Jason Collins,C,ATL,24,4.8,-5.56,-0.21,-5.76,-0.22,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,4.48
437,BJ Mullens,C,OKC,13,4.2,-4.37,-1.49,-5.86,-0.12,,4.58
438,Brian Scalabrine,PF,BOS,52,9.1,-4.71,-1.19,-5.90,-0.91,a7291594-bbd7-4160-a495-00a9079dbc6a,3.79
439,Brian Skinner,PF,LAC,16,7.7,-5.08,-0.96,-6.03,-0.26,31f7d8ae-007b-4803-b643-6e1ea337f45f,4.44
440,Lindsey Hunter,SG,CHI,13,9.4,-5.05,-1.24,-6.29,-0.26,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,4.44
441,Eddy Curry,NA,NY,7,8.9,-3.86,-2.50,-6.35,-0.16,46da6da0-5491-4b44-a1ee-0c8dc6b9673e,4.54
442,Aleksandar Pavlovic,SG,MIN,71,12.4,-2.21,-4.22,-6.43,-2.26,,2.4400000000000004
443,Malik Allen,PF,DEN,51,8.9,-4.76,-1.82,-6.58,-1.12,6c881a9f-326a-4c7c-8b77-64040bbf30b8,3.58
444,Dominic McGuire,PF,WSH/SAC,51,6.0,-6.19,-1.02,-7.21,-0.90,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,3.8000000000000003
445,Darnell Jackson,PF,CLE/MIL,28,4.4,-5.94,-1.89,-7.83,-0.41,b7dfb276-d43d-43a6-b1b2-daaf620c4789,4.29
