,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
395,Ryan Hollins,C,LAC,61,7.9,-2.47,-0.51,-2.98,-0.07,f562cac9-ba1b-40eb-adb3-42463117dfac,3.1100000000000003
396,Jarrett Jack,G,CLE,80,28.2,-2.18,-0.81,-3.00,-0.36,39b03c06-4529-44dc-9e6f-4f23894ba9fe,2.8200000000000003
397,Solomon Hill,SF,IND,28,8.1,-1.87,-1.14,-3.01,-0.03,b0f089c4-3a81-42d9-825e-9321c80e8268,3.1500000000000004
398,Reggie Williams,SF,OKC,3,5.7,-1.60,-1.42,-3.02,-0.00,530a4573-76b3-4e23-855a-2089125f7811,3.18
399,Reggie Evans,C,BKN/SAC,54,16.6,-2.97,-0.06,-3.03,-0.17,cda072e5-f641-455a-b94b-634016d003a6,3.0100000000000002
400,Al-Farouq Aminu,SF,NO,80,25.6,-2.11,-0.98,-3.08,-0.45,19d25609-3918-439a-ad70-056b94fb1549,2.7300000000000004
401,DJ White,PF,CHA,2,5.0,-1.82,-1.27,-3.09,-0.00,,3.18
402,Tim Hardaway Jr,SF,NY,81,23.1,-0.29,-2.80,-3.10,-0.43,,2.75
403,Jeffery Taylor,SF,CHA,26,24.2,-2.94,-0.17,-3.11,-0.15,8405811d-8b5f-4456-93e8-1d20014c6d92,3.0300000000000002
404,Nazr Mohammed,C,CHI,80,7.0,-5.26,2.14,-3.12,-0.12,5c191673-db6b-429f-9b10-cb19cd73aee1,3.06
405,Shane Edwards,SF,CLE,2,6.0,-1.95,-1.18,-3.14,-0.00,17203278-843a-4ed7-9f4a-421fa5d476a4,3.18
406,Travis Outlaw,SF,SAC,63,16.9,-3.18,0.03,-3.14,-0.28,5872106e-ad64-4fb8-bdfa-fecde6ebeacb,2.9000000000000004
407,Othyus Jeffers,SG,MIN/SA,6,7.8,-2.66,-0.50,-3.15,-0.01,133abf93-1373-4f18-973e-6cab445bf566,3.1700000000000004
408,Ryan Gomes,SF,OKC,5,6.8,-2.55,-0.63,-3.18,-0.01,a56242c0-748d-49ac-921a-845f349ece5b,3.1700000000000004
410,Louis Williams,SG,ATL,60,24.1,0.73,-4.00,-3.26,-0.50,,2.68
411,Michael Beasley,F,MIA,55,15.1,-0.22,-3.05,-3.27,-0.29,1fce88ac-f9aa-49c1-ae37-08a14856dfa2,2.89
412,Dewayne Dedmon,C,GS/PHI/ORL,31,12.6,-2.74,-0.53,-3.27,-0.14,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,3.04
413,Jeremy Tyler,C,NY,41,9.7,-1.79,-1.53,-3.32,-0.15,df35dbdb-6998-4122-bf4f-2e5359d91bcc,3.0300000000000002
414,Garrett Temple,SF,WSH,75,8.5,-3.17,-0.19,-3.36,-0.25,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,2.93
415,Bernard James,C,DAL,30,4.9,-2.28,-1.08,-3.36,-0.06,3d4a9842-7715-4e5d-b731-0e2aabc86c68,3.12
416,Josh Childress,F,NO,4,6.0,-2.36,-1.02,-3.38,-0.01,863ac23b-596e-41f3-a2b9-efb4e7c53928,3.1700000000000004
417,Arinze Onuaku,PF,NO/CLE,5,6.0,-2.38,-1.00,-3.39,-0.01,82e5a3fc-4224-47a3-b0b4-fdf359c148f4,3.1700000000000004
418,Melvin Ely,C,NO,2,13.5,-1.78,-1.60,-3.39,-0.01,a151dd27-029a-418a-a539-3dcf7cb6d74c,3.1700000000000004
419,Diante Garrett,PG,UTAH,71,14.8,-3.86,0.45,-3.41,-0.44,528a5eea-b570-4501-be94-b77d295c1c17,2.74
420,Greg Oden,C,MIA,23,9.2,-2.61,-0.86,-3.47,-0.10,9cbb68a9-833e-4870-b07e-7ce8c5b91981,3.08
421,Quincy Pondexter,F,MEM,15,18.0,-1.30,-2.17,-3.47,-0.13,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,3.0500000000000003
422,Derrick Williams,PF,MIN/SAC,78,23.3,-1.61,-1.86,-3.47,-0.90,97f16e19-febc-48e2-8811-4667ef0ce8f4,2.2800000000000002
423,Archie Goodwin,SG,PHX,52,10.3,-1.53,-1.99,-3.53,-0.28,9c12a9e3-9785-4567-b766-d3aa1f8855c5,2.9000000000000004
424,Lance Thomas,F,NO,5,8.4,-2.49,-1.06,-3.55,-0.02,9b7ca6f2-3d40-4068-b61c-0e29277c5420,3.16
425,Brandon Bass,PF,BOS,82,27.6,-3.14,-0.45,-3.59,-1.27,61a78a0b-9cfd-48c4-98e0-b74f1f3b4f27,1.9100000000000001
426,Carlos Boozer,PF,CHI,76,28.2,-3.05,-0.56,-3.62,-1.21,ff148c20-a1b1-444c-9f51-c2f202a6a397,1.9700000000000002
427,John Lucas,PG,UTAH,42,14.1,-3.82,0.18,-3.65,-0.35,,2.83
428,Gary Neal,PG,MIL/CHA,52,21.4,-0.65,-3.01,-3.66,-0.67,68b640ed-1393-48f6-8877-cd3974c8caa5,2.5100000000000002
429,Jason Maxiell,PF,ORL,34,14.4,-3.63,-0.06,-3.68,-0.30,455a8b41-678c-4e5e-8c94-92c9d6e740e5,2.88
430,Robert Sacre,C,LAL,65,16.8,-1.84,-1.84,-3.69,-0.73,0a01bafb-c558-4da1-ad85-35d92875ec11,2.45
431,Jason Smith,F,NO,31,26.8,-3.08,-0.61,-3.70,-0.51,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,2.67
432,Kendrick Perkins,C,OKC,62,19.5,-5.03,1.29,-3.75,-0.81,e83ab462-df4f-45fd-a36c-24aca460ffc3,2.37
433,Louis Amundson,PF,NO/CHI,19,9.7,-2.96,-0.81,-3.77,-0.12,,3.06
434,Andris Biedrins,C,UTAH,6,7.5,-2.96,-0.81,-3.77,-0.03,97f05c43-e1a0-46ff-aff5-85174df33ba0,3.1500000000000004
435,Beno Udrih,PG,NY/MEM,41,15.7,-1.44,-2.35,-3.79,-0.45,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,2.7300000000000004
436,Meyers Leonard,C,POR,40,8.9,-2.05,-1.85,-3.90,-0.29,08887a09-2b21-4b1f-9a16-1356b1b864dd,2.89
437,Tony Snell,SF,CHI,77,16.0,-2.56,-1.35,-3.91,-0.93,0b5271a7-15a6-4212-91cb-24287903cf7e,2.25
438,Vitor Faverani,C,BOS,37,13.2,-3.43,-0.51,-3.94,-0.38,7749a747-a4e6-4a7f-999e-2c6f5c69d9f9,2.8000000000000003
439,Luc Mbah a Moute,F,SAC/MIN,64,15.7,-3.03,-0.92,-3.95,-0.82,8daada68-1961-4c86-95b4-665a06bd28dd,2.3600000000000003
440,Chris Singleton,SF,WSH,25,10.0,-2.59,-1.36,-3.95,-0.21,80156021-f49c-4d77-82c7-73f6cf810044,2.97
441,Earl Clark,SF,CLE/NY,54,14.2,-2.51,-1.45,-3.96,-0.62,e5d84e8e-3bc9-4122-9975-2045fe73427a,2.56
442,Jorge Gutierrez,G,BKN,15,16.3,-3.01,-0.96,-3.97,-0.20,ba3953d2-fdf0-45ab-a43e-aff2a1fb2f25,2.9800000000000004
443,Arnett Moultrie,PF,PHI,12,15.6,-3.34,-0.68,-4.02,-0.17,540850d9-6384-4577-b6c0-0af064d9f453,3.0100000000000002
444,Enes Freedom,C,UTAH,80,26.7,-2.38,-1.68,-4.06,-1.82,,1.36
445,Jamaal Tinsley,PG,UTAH,8,13.8,-2.23,-1.83,-4.06,-0.09,6e4c78a8-7714-41f3-b79b-a622e5968c80,3.0900000000000003
446,Malcolm Thomas,PF,SA/UTAH,8,7.9,-1.98,-2.16,-4.13,-0.06,a5c073eb-9bef-44f3-a203-9c7f1ef174a0,3.12
447,Harrison Barnes,SF,GS,78,28.3,-2.85,-1.31,-4.16,-2.18,ac7828ed-2e4a-424c-915b-4cad3afa7aac,1.0
448,Brandon Rush,F,UTAH,38,11.0,-3.13,-1.07,-4.20,-0.40,15935e45-81a3-43e1-8317-5463ddad1b1a,2.7800000000000002
449,Mike Muscala,C,ATL,20,10.8,-2.60,-1.60,-4.21,-0.22,8a9d1db3-41ee-46f3-bd79-b7c301c87241,2.96
451,Solomon Jones,PF,ORL,11,7.7,-3.66,-0.64,-4.30,-0.09,a4244a5a-3c3a-4a29-9eea-3678598de82c,3.0900000000000003
452,Hasheem Thabeet,C,OKC,23,8.3,-4.23,-0.09,-4.31,-0.21,36f73076-f330-4a96-acdc-79e313471005,2.97
453,Peyton Siva,PG,DET,24,9.3,-3.57,-0.86,-4.43,-0.24,03a27e1b-f810-4a9f-a348-e59cda0fae8d,2.9400000000000004
454,Otto Porter,SF,WSH,37,8.6,-3.84,-0.66,-4.51,-0.37,,2.81
455,Gal Mekel,PG,DAL,31,9.4,-2.11,-2.40,-4.51,-0.35,d9e35573-9912-4998-a891-5976de345d3c,2.83
456,Sergey Karasev,SG,CLE,22,7.1,-2.85,-1.67,-4.52,-0.19,95284141-fac6-491b-9cb0-832cb05e2c0f,2.99
457,Alonzo Gee,SF,CLE,65,15.7,-2.39,-2.16,-4.55,-1.24,b735bd3f-f997-4810-9c08-652a30ddb3b6,1.9400000000000002
458,Anthony Bennett,F,CLE,52,12.8,-2.19,-2.37,-4.56,-0.83,f4c73356-752c-4c9f-b593-f2b124f6dbde,2.35
459,Vyacheslav Kravtsov,C,PHX,20,3.0,-2.16,-2.64,-4.81,-0.09,,3.0900000000000003
460,Landry Fields,SG,TOR,30,10.7,-3.67,-1.15,-4.82,-0.43,67764f7d-86d3-43f9-8cb5-17d097eb5a13,2.75
461,Ekpe Udoh,F,MIL,42,19.1,-4.66,-0.27,-4.93,-1.13,8939f0d0-05cb-4715-ac0d-adb4ff074502,2.0500000000000003
462,Aaron Gray,C,TOR/SAC,37,9.6,-3.38,-1.62,-5.00,-0.53,6d554f57-8e03-4e7b-a138-cf716c3f7e46,2.6500000000000004
463,Earl Watson,PG,POR,24,6.7,-3.50,-1.51,-5.01,-0.25,7c071ab0-faf3-49bc-856f-63193a7862b6,2.93
464,Eric Maynor,PG,WSH/PHI,31,10.5,-2.15,-2.92,-5.06,-0.50,0558d373-3b66-4c60-bf36-b9b5976e04e4,2.68
465,Hamady N'Diaye,C,SAC,14,5.3,-4.29,-0.83,-5.12,-0.11,,3.0700000000000003
466,Tornike Shengelia,SF,BKN/CHI,26,6.0,-2.84,-2.39,-5.23,-0.27,29525a08-3a0b-435f-8ba7-a749ba082ab9,2.91
467,Ognjen Kuzmic,C,GS,21,4.4,-3.25,-2.13,-5.38,-0.18,a6be6818-6190-4721-88ff-590277c2eeaa,3.0
468,Carl Landry,PF,SAC,18,12.9,-3.35,-2.04,-5.39,-0.44,a0775fb8-6ab9-492c-8641-6fac0dab6953,2.74
469,Ronnie Brewer,SF,HOU/CHI,24,6.7,-4.37,-1.04,-5.40,-0.29,e356dfc0-eb85-446c-817e-02a411ac1c1d,2.89
470,Dwight Buycks,G,TOR,14,10.4,-4.87,-0.63,-5.50,-0.26,a9cc08b3-1a56-446e-b26b-156dbaaabbbd,2.92
471,Erik Murphy,PF,CHI,24,2.6,-4.00,-1.60,-5.60,-0.11,,3.0700000000000003
472,Jason Collins,C,BKN,22,7.8,-4.13,-1.48,-5.61,-0.34,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,2.84
473,Mike James,PG,CHI,11,7.0,-3.75,-2.09,-5.85,-0.14,bb2524c6-5ac8-43c1-87c8-623e34750b92,3.04
474,Alex Len,C,PHX,42,8.6,-3.40,-2.47,-5.87,-0.79,1ffa1ef0-90c1-43e5-a683-7ed1d9a87502,2.39
475,Donald Sloan,G,IND,48,8.2,-4.19,-1.99,-6.18,-0.89,bee958ac-bee4-4fec-acbf-b22af2fe4206,2.29
476,Nemanja Nedovic,PG,GS,24,5.9,-4.30,-2.05,-6.35,-0.37,0f87788c-7df0-41a8-8cf8-eb43bc3843b3,2.81
477,Julyan Stone,G,TOR,21,5.7,-4.67,-1.73,-6.41,-0.26,9eac041b-5f20-4a7b-aea7-4af484c4b027,2.92
478,Shannon Brown,PG,SA/NY,29,8.7,-3.49,-2.95,-6.45,-0.64,522f50e0-a99e-424a-b7bb-4a10a98e5c56,2.54
479,Dennis Schroeder,PG,ATL,49,13.1,-4.33,-2.52,-6.85,-1.79,,1.3900000000000001
480,Marquis Teague,G,CHI/BKN,40,11.1,-5.76,-1.72,-7.48,-1.39,5536deaf-e67a-45d6-8f74-242d311104a1,1.7900000000000003
481,Tyshawn Taylor,PG,BKN,23,11.7,-3.78,-4.19,-7.97,-0.96,d78d29ec-cbfd-40ec-98ac-5f2333e13769,2.22
