,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
250,Jelani McCoy,C,30,DEN,6,1,33,1,1,1.0,0,0,0.0,1,1,1.0,1.0,1,2,0.5,1,6,7,0,0,5,4,7,3,9b5565ef-c271-45b7-933e-fc4e373129df,2007
251,Antonio McDyess,PF,33,DET,78,78,2285,293,600,0.488,0,2,0.0,293,598,0.49,0.488,97,156,0.622,204,462,666,89,61,53,75,246,683,7e12e271-e4f2-4ba2-ba1a-ed12410db263,2007
252,Tracy McGrady,SG,28,HOU,66,62,2440,548,1307,0.419,86,295,0.292,462,1012,0.457,0.452,245,358,0.684,42,297,339,387,68,30,160,91,1427,50fe8196-017f-4587-90e5-12e32a204930,2007
253,Dominic McGuire,SG,22,WAS,70,1,695,39,103,0.379,1,6,0.167,38,97,0.392,0.383,14,32,0.438,53,86,139,40,20,26,40,76,93,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,2007
254,Jeff McInnis,PG,33,CHA,54,26,1410,108,249,0.434,3,19,0.158,105,230,0.457,0.44,23,30,0.767,16,80,96,220,23,3,76,120,242,20e44c3c-a22f-422b-aa57-de8082473da2,2007
255,Josh McRoberts,PF,20,POR,8,0,28,6,10,0.6,0,1,0.0,6,9,0.667,0.6,0,0,0.0,2,8,10,2,1,0,2,1,12,54e40cf3-2cae-441e-8cbe-b605cb41e60c,2007
256,Chris Mihm,C,28,LAL,23,5,278,32,95,0.337,0,0,0.0,32,95,0.337,0.337,18,27,0.667,28,49,77,13,4,14,17,42,82,3e70578a-d283-47a8-be40-0deb86b22873,2007
257,Andre Miller,PG,31,PHI,82,82,3016,569,1156,0.492,3,34,0.088,566,1122,0.504,0.494,257,333,0.772,95,229,324,565,105,6,206,181,1398,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,2007
258,Brad Miller,C,31,SAC,72,72,2513,337,728,0.463,28,90,0.311,309,638,0.484,0.482,262,309,0.848,167,514,681,264,69,74,164,247,964,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,2007
259,Mike Miller,SG,27,MEM,70,70,2474,414,824,0.502,155,359,0.432,259,465,0.557,0.596,164,212,0.774,51,416,467,240,35,16,182,145,1147,f5a9ab80-2b88-4d62-b160-e733c54e3cac,2007
260,Paul Millsap,PF,22,UTA,82,2,1702,253,502,0.504,0,4,0.0,253,498,0.508,0.504,155,229,0.677,167,293,460,81,72,73,87,269,661,16209d46-a478-4126-8230-fb91cea66f19,2007
261,Yao Ming,C,27,HOU,55,55,2044,432,852,0.507,0,2,0.0,432,850,0.508,0.507,345,406,0.85,172,422,594,129,25,111,183,171,1209,3c78ce92-1413-4da4-8dc9-24464fa4ad19,2007
262,Cuttino Mobley,SG,32,LAC,77,38,2702,377,870,0.433,67,192,0.349,310,678,0.457,0.472,163,199,0.819,50,225,275,202,78,34,123,152,984,47547bc3-5a8a-44a5-8537-0450b4cba539,2007
263,Nazr Mohammed,C,30,TOT,82,29,1650,272,528,0.515,0,1,0.0,272,527,0.516,0.515,95,163,0.583,194,300,494,72,45,60,101,230,639,5c191673-db6b-429f-9b10-cb19cd73aee1,2007
264,Jamario Moon,SF,27,TOR,78,75,2166,279,575,0.485,40,122,0.328,239,453,0.528,0.52,63,85,0.741,92,392,484,90,80,108,51,152,661,89bfb57f-c89d-4fc4-8d11-0368fa3be86d,2007
265,Mikki Moore,PF,32,SAC,82,79,2385,282,489,0.577,0,2,0.0,282,487,0.579,0.577,134,182,0.736,160,334,494,84,35,46,110,310,698,c5b78241-8eb6-461d-97ef-30b860977a69,2007
266,Randolph Morris,C,22,NYK,18,2,181,21,58,0.362,0,0,0.0,21,58,0.362,0.362,14,29,0.483,12,25,37,2,4,2,9,37,56,ca8b6baf-ec90-4185-b05f-df42dfbd7022,2007
267,Alonzo Mourning,C,37,MIA,25,0,389,52,95,0.547,0,0,0.0,52,95,0.547,0.547,45,76,0.592,34,59,93,7,4,42,25,56,149,a32e66f6-300c-44d3-9755-c4a1891e4399,2007
268,Troy Murphy,PF,27,IND,75,61,2106,315,693,0.455,94,236,0.398,221,457,0.484,0.522,192,241,0.797,108,435,543,165,49,32,96,217,916,3575540b-5937-4610-a0ed-fb7375244706,2007
269,Ronald Murray,PG,28,TOT,42,19,874,154,367,0.42,20,63,0.317,134,304,0.441,0.447,68,98,0.694,23,60,83,144,38,4,84,50,396,3a06f31a-0b13-46ba-8c97-f9a3fab09643,2007
270,Dikembe Mutombo,C,41,HOU,39,25,619,43,80,0.538,0,0,0.0,43,80,0.538,0.538,32,45,0.711,68,131,199,5,11,48,17,55,118,8e555f1d-241c-4438-8bb0-ed81079037e9,2007
271,Steve Nash,PG,33,PHO,81,81,2780,485,962,0.504,179,381,0.47,306,581,0.527,0.597,222,245,0.906,28,254,282,898,53,5,295,113,1371,34456aa0-a158-4716-8239-0dafe5d7b920,2007
272,Juan Carlos Navarro,SG,27,MEM,82,30,2117,308,766,0.402,156,432,0.361,152,334,0.455,0.504,124,146,0.849,34,176,210,177,48,1,134,94,896,bb151a47-1bf3-4be4-b2af-43294b2c51db,2007
273,Jameer Nelson,PG,25,ORL,69,62,1961,283,603,0.469,64,154,0.416,219,449,0.488,0.522,125,151,0.828,28,215,243,383,63,4,141,167,755,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,2007
274,Ira Newble,SG-SF,33,TOT,49,13,698,76,174,0.437,16,49,0.327,60,125,0.48,0.483,20,26,0.769,47,78,125,18,28,8,34,69,188,50ae2f67-84cc-46ee-9206-82c7e9ea74a9,2007
275,Demetris Nichols,SF,23,TOT,14,0,44,6,23,0.261,3,13,0.231,3,10,0.3,0.326,0,0,0.0,0,5,5,1,0,3,4,4,15,367bae05-0675-4c09-87bf-d2539dcb7547,2007
276,Joakim Noah,C,22,CHI,74,31,1534,177,367,0.482,0,1,0.0,177,366,0.484,0.482,134,194,0.691,174,242,416,84,68,64,89,173,488,d9d1c3fd-e29a-4fe7-8d6a-528127908823,2007
277,Steve Novak,SF,24,HOU,35,0,264,49,102,0.48,34,71,0.479,15,31,0.484,0.647,3,4,0.75,4,31,35,6,2,3,4,17,135,ace71ae3-82ac-4d47-b8ce-3933ed02b828,2007
278,Dirk Nowitzki,PF,29,DAL,77,77,2769,630,1314,0.479,79,220,0.359,551,1094,0.504,0.51,478,544,0.879,95,564,659,266,51,71,160,198,1817,41454901-7576-4ff8-89a6-6763f727d2d8,2007
279,Patrick O'Bryant,C,21,GSW,24,0,99,16,29,0.552,0,0,0.0,16,29,0.552,0.552,3,5,0.6,10,19,29,4,4,9,7,27,35,29bc1b66-47f8-4f4c-8cd0-a68831ef2912,2007
280,Jermaine O'Neal,C,29,IND,42,34,1206,225,512,0.439,0,5,0.0,225,507,0.444,0.439,121,163,0.742,82,201,283,93,20,87,106,129,571,45cea8b4-0319-4aac-9f62-1dc0f13900e9,2007
281,Shaquille O'Neal,C,35,TOT,61,61,1748,331,558,0.593,0,0,0.0,331,558,0.593,0.593,170,338,0.503,166,388,554,93,32,88,181,228,832,4780ef7e-7c65-4ab0-b2ab-239f446cf97e,2007
282,Fabricio Oberto,C,32,SAS,82,64,1644,180,296,0.608,0,1,0.0,180,295,0.61,0.608,37,61,0.607,153,277,430,95,37,20,51,203,397,9e2012c6-73b3-4a57-b91a-d8c151457df9,2007
283,Lamar Odom,PF,28,LAL,77,77,2921,417,795,0.525,31,113,0.274,386,682,0.566,0.544,229,328,0.698,197,622,819,273,75,72,156,222,1094,0bf56478-de26-403e-b839-60c328fa925a,2007
284,Emeka Okafor,C,25,CHA,82,82,2718,460,860,0.535,0,0,0.0,460,860,0.535,0.535,213,374,0.57,255,621,876,70,62,138,164,241,1133,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,2007
285,Mehmet Okur,C,28,UTA,72,72,2390,374,841,0.445,114,294,0.388,260,547,0.475,0.512,185,230,0.804,132,424,556,145,55,29,104,236,1047,3c96d879-acaf-4636-abd6-f55341079bcb,2007
286,Kevin Ollie,SG,35,PHI,40,0,300,29,69,0.42,0,1,0.0,29,68,0.426,0.42,12,15,0.8,4,15,19,38,10,0,5,28,70,e88f48a6-1b02-4f56-98f8-5c93b0ea26b7,2007
287,Bo Outlaw,PF,36,ORL,2,0,7,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0,0,0,0,0,0,1,1,4,847a478d-8ace-4c5d-9963-9b38c35392bc,2007
288,Travis Outlaw,PF,23,POR,82,6,2186,417,964,0.433,40,101,0.396,377,863,0.437,0.453,218,294,0.741,96,280,376,106,59,63,107,173,1092,5872106e-ad64-4fb8-bdfa-fecde6ebeacb,2007
289,Andre Owens,PG,27,IND,31,7,392,40,107,0.374,18,40,0.45,22,67,0.328,0.458,25,34,0.735,13,34,47,47,13,3,24,37,123,51250fd7-a0ec-4be1-9747-73f4fa5444d7,2007
290,Zaza Pachulia,C,23,ATL,62,5,944,107,245,0.437,0,3,0.0,107,242,0.442,0.437,108,153,0.706,89,159,248,36,24,13,69,140,322,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,2007
291,Jannero Pargo,SG,28,NOH,80,5,1497,254,652,0.39,65,186,0.349,189,466,0.406,0.439,71,81,0.877,26,104,130,192,50,5,93,123,644,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,2007
292,Anthony Parker,SG,32,TOR,82,82,2634,395,829,0.476,133,304,0.438,262,525,0.499,0.557,102,125,0.816,50,284,334,183,79,17,87,157,1025,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,2007
293,Smush Parker,PG,26,TOT,28,2,592,64,184,0.348,18,78,0.231,46,106,0.434,0.397,19,28,0.679,4,47,51,84,24,6,44,60,165,c7141dc4-9beb-4338-bb93-bdebafaa71ba,2007
294,Tony Parker,PG,25,SAS,69,68,2312,515,1043,0.494,17,66,0.258,498,977,0.51,0.502,248,347,0.715,30,191,221,411,55,8,164,93,1295,e7f7d281-52b9-4155-9b66-378c964837f5,2007
295,Ruben Patterson,SF,32,LAC,20,5,327,39,86,0.453,0,2,0.0,39,84,0.464,0.453,24,43,0.558,24,40,64,17,21,7,27,37,102,81a8cf51-f42b-40b4-9815-863e75a86f32,2007
296,Chris Paul,PG,22,NOH,80,80,3006,630,1291,0.488,92,249,0.369,538,1042,0.516,0.524,332,390,0.851,62,259,321,925,217,4,201,185,1684,40b1fb2d-fa62-4821-ad86-82eb61726f8c,2007
297,Oleksiy Pecherov,C,22,WAS,35,0,320,44,125,0.352,17,60,0.283,27,65,0.415,0.42,20,31,0.645,21,45,66,7,6,5,17,30,125,d6e821c8-e86d-4d34-970f-51cbd2854b39,2007
298,Kendrick Perkins,C,23,BOS,78,78,1912,214,348,0.615,0,1,0.0,214,347,0.617,0.615,114,183,0.623,145,329,474,84,31,114,125,242,542,e83ab462-df4f-45fd-a36c-24aca460ffc3,2007
299,Morris Peterson,SG,30,NOH,76,76,1796,215,516,0.417,113,287,0.394,102,229,0.445,0.526,65,85,0.765,36,170,206,67,47,7,41,125,608,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,2007
300,Johan Petro,C,22,SEA,72,28,1310,184,439,0.419,0,1,0.0,184,438,0.42,0.419,64,87,0.736,98,272,370,32,35,42,73,173,432,118e0a88-88bb-4a2d-adae-509482d1ed83,2007
301,Eric Piatkowski,SF,37,PHO,16,0,113,12,33,0.364,11,26,0.423,1,7,0.143,0.53,4,4,1.0,1,11,12,10,0,1,6,11,39,f193b4fc-173e-4b82-a937-ad33f0be183a,2007
302,Paul Pierce,SF,30,BOS,80,80,2874,509,1098,0.464,143,365,0.392,366,733,0.499,0.529,409,485,0.843,53,358,411,363,101,36,221,200,1570,ead63c29-2988-478d-b595-6060f10983e0,2007
303,Scot Pollard,C,32,BOS,22,0,173,12,23,0.522,0,0,0.0,12,23,0.522,0.522,15,22,0.682,14,23,37,3,3,6,5,43,39,06a1fe8c-da22-472a-a9e6-a10db81a51cd,2007
304,James Posey,PF,31,BOS,74,2,1821,173,414,0.418,106,279,0.38,67,135,0.496,0.546,93,115,0.809,30,292,322,114,72,19,65,182,545,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,2007
305,Leon Powe,C,24,BOS,56,5,809,154,269,0.572,0,1,0.0,154,268,0.575,0.572,137,193,0.71,95,132,227,15,15,16,43,127,445,99b14c9b-af43-4d0c-a20a-68eff6669dd8,2007
306,Josh Powell,C,25,LAC,64,25,1228,145,315,0.46,0,3,0.0,145,312,0.465,0.46,63,87,0.724,115,216,331,47,14,23,65,130,353,3c5c3da9-08f4-4185-833d-50d1ccdeaac3,2007
307,Ronnie Price,PG,24,UTA,61,3,588,88,204,0.431,26,75,0.347,62,129,0.481,0.495,26,38,0.684,8,38,46,78,32,3,30,83,228,66089446-928e-47cc-b864-8886057a1f22,2007
308,Tayshaun Prince,SF,27,DET,82,82,2694,421,940,0.448,53,146,0.363,368,794,0.463,0.476,185,241,0.768,109,289,398,268,42,33,91,90,1080,8abee38c-37f1-4c44-929d-2fb0d72d529e,2007
309,Gabe Pruitt,PG,21,BOS,15,0,95,14,39,0.359,3,12,0.25,11,27,0.407,0.397,1,2,0.5,1,7,8,13,5,0,5,10,32,f29b7898-7fc1-4ca5-b2c5-436cf992df51,2007
310,Joel Przybilla,C,28,POR,77,67,1819,144,250,0.576,0,1,0.0,144,249,0.578,0.576,83,122,0.68,195,454,649,27,13,93,95,234,371,a696a140-692e-4e14-b99c-b403b005bec4,2007
311,Chris Quinn,PG,24,MIA,60,25,1340,158,373,0.424,64,159,0.403,94,214,0.439,0.509,85,98,0.867,11,107,118,178,46,4,55,90,465,59678c60-f489-4749-ae83-6cf354a2e14c,2007
312,Shavlik Randolph,PF,24,PHI,9,0,27,4,14,0.286,0,0,0.0,4,14,0.286,0.286,0,0,0.0,9,2,11,3,1,3,2,5,8,9cb61d7b-89ca-4b94-a577-905a2aa6d8d8,2007
313,Zach Randolph,C,26,NYK,69,68,2244,486,1058,0.459,22,80,0.275,464,978,0.474,0.47,223,289,0.772,184,526,710,140,59,16,186,194,1217,a213f52e-0ad3-4d46-8911-ad35c7438b82,2007
314,Theo Ratliff,C-PF,34,TOT,26,9,437,41,85,0.482,0,1,0.0,41,84,0.488,0.482,29,43,0.674,32,57,89,14,7,37,21,59,111,b695b1a8-a19c-487c-976a-541c4df63547,2007
315,Michael Redd,SG,28,MIL,72,71,2702,550,1243,0.442,130,359,0.362,420,884,0.475,0.495,402,490,0.82,85,224,309,247,65,13,181,120,1632,944701e5-4c7b-47c5-a3a2-bb640007372c,2007
316,Chris Richard,C,23,MIN,52,3,556,41,87,0.471,0,0,0.0,41,87,0.471,0.471,16,27,0.593,52,83,135,18,10,12,24,83,98,863062e8-d8a8-40f2-ac99-b7d349b6bad4,2007
317,Jason Richardson,SF,27,CHA,82,82,3149,648,1468,0.441,243,599,0.406,405,869,0.466,0.524,249,331,0.752,80,361,441,258,116,57,166,241,1788,2ae10e27-713f-4024-85f2-8250bda16e3c,2007
318,Jeremy Richardson,SG-SF,23,TOT,27,1,132,16,44,0.364,7,19,0.368,9,25,0.36,0.443,2,2,1.0,1,8,9,2,3,0,6,13,41,5f21fe39-b5aa-4797-94bc-81e7fa21ccfe,2007
319,Quentin Richardson,SF,27,NYK,65,65,1841,199,555,0.359,69,214,0.322,130,341,0.381,0.421,60,88,0.682,56,259,315,116,44,15,69,153,527,fb70095c-b1f8-411d-bdb6-dd3303d2630d,2007
320,Luke Ridnour,PG,26,SEA,61,5,1223,147,368,0.399,21,71,0.296,126,297,0.424,0.428,78,91,0.857,13,81,94,241,37,14,80,120,393,a5863df0-fc34-44d6-b6cc-29cafb446dd6,2007
321,Nate Robinson,PG,23,NYK,72,17,1883,331,782,0.423,97,292,0.332,234,490,0.478,0.485,154,196,0.786,51,171,222,212,60,1,103,186,913,ad748b99-6c60-4e38-b6f9-6d10f2684150,2007
322,Rajon Rondo,PG,21,BOS,77,77,2306,351,713,0.492,5,19,0.263,346,694,0.499,0.496,107,175,0.611,78,244,322,393,129,13,147,187,814,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,2007
323,Malik Rose,PF,33,NYK,49,3,494,66,180,0.367,2,7,0.286,64,173,0.37,0.372,37,51,0.725,31,72,103,28,16,7,40,80,171,b21b3fd5-9881-4b62-bff1-4c185eba3f61,2007
324,Quinton Ross,SG,26,LAC,76,44,1505,131,335,0.391,9,21,0.429,122,314,0.389,0.404,40,60,0.667,54,118,172,88,43,33,29,132,311,547c6216-2676-4c38-912a-b017e337f8af,2007
325,Brandon Roy,SG,23,POR,74,74,2792,531,1170,0.454,73,215,0.34,458,955,0.48,0.485,281,373,0.753,81,267,348,430,79,16,136,147,1416,2f706a85-498c-4595-9593-df8ed30c2c4d,2007
326,Michael Ruffin,C,31,MIL,46,2,632,33,62,0.532,0,0,0.0,33,62,0.532,0.532,25,63,0.397,90,96,186,24,31,19,19,93,91,c4390fd5-5249-48f7-81d9-ded8a37770ef,2007
327,Kareem Rush,SG,27,IND,71,15,1504,228,569,0.401,102,262,0.389,126,307,0.41,0.49,30,42,0.714,19,149,168,89,42,19,62,108,588,b89dda04-fa5d-4c4c-bc39-d96eed32a7d3,2007
328,John Salmons,SG,28,SAC,81,41,2517,381,799,0.477,39,120,0.325,342,679,0.504,0.501,214,260,0.823,76,273,349,208,93,31,170,171,1015,0ba9bc6c-dbf9-406e-85a9-53e621eae742,2007
329,Cheikh Samb,C,23,DET,4,0,31,3,4,0.75,0,0,0.0,3,4,0.75,0.75,1,2,0.5,3,4,7,0,1,2,1,8,7,4e66df28-b59a-4e7c-ac8e-2687b1c38816,2007
330,Brian Scalabrine,PF,29,BOS,48,9,512,29,94,0.309,15,46,0.326,14,48,0.292,0.388,15,20,0.75,22,57,79,40,9,8,26,63,88,a7291594-bbd7-4160-a495-00a9079dbc6a,2007
331,Luis Scola,PF,27,HOU,82,39,2024,345,670,0.515,0,3,0.0,345,667,0.517,0.515,157,235,0.668,174,351,525,106,60,19,105,235,847,561978b9-e527-4f7a-9595-58a48b69e5c7,2007
332,Thabo Sefolosha,SG,23,CHI,69,22,1436,180,421,0.428,29,88,0.33,151,333,0.453,0.462,75,104,0.721,50,205,255,129,61,30,93,128,464,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,2007
333,Ramon Sessions,PG,21,MIL,17,7,450,51,117,0.436,3,7,0.429,48,110,0.436,0.449,32,41,0.78,8,50,58,127,17,3,36,26,137,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,2007
334,Bobby Simmons,SF,27,MIL,70,21,1521,209,496,0.421,60,171,0.351,149,325,0.458,0.482,53,70,0.757,67,159,226,80,50,5,78,140,531,e01a89fb-0691-479e-9f60-9a758329596c,2007
335,Cedric Simmons,PF,22,TOT,14,0,87,4,14,0.286,0,0,0.0,4,14,0.286,0.286,0,10,0.0,6,12,18,0,2,5,6,8,8,46d07f7e-b33c-4755-8ce4-c01be4089aa2,2007
336,Courtney Sims,C,24,IND,3,0,11,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,1,1,2,1,0,0,0,2,0,3fe0af13-3a06-4e25-8706-63c9c326b255,2007
337,Brian Skinner,C,31,PHO,66,0,844,92,198,0.465,2,3,0.667,90,195,0.462,0.47,33,63,0.524,63,175,238,15,21,77,39,112,219,31f7d8ae-007b-4803-b643-6e1ea337f45f,2007
338,Craig Smith,PF,24,MIN,77,11,1547,297,528,0.563,0,9,0.0,297,519,0.572,0.563,133,200,0.665,123,230,353,60,36,17,89,217,727,0a8def14-cc0b-488f-8067-8516633dd7dd,2007
339,Jason Smith,PF,21,PHI,76,1,1107,141,310,0.455,4,14,0.286,137,296,0.463,0.461,54,82,0.659,77,153,230,20,22,50,48,142,340,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,2007
340,Joe Smith,PF,32,TOT,77,36,1726,312,653,0.478,0,3,0.0,312,650,0.48,0.478,154,204,0.755,163,238,401,66,34,47,71,186,778,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,2007
341,Josh Smith,PF,22,ATL,81,81,2873,518,1133,0.457,25,99,0.253,493,1034,0.477,0.468,333,469,0.71,161,506,667,272,123,227,245,269,1394,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,2007
342,Eric Snow,PG,34,CLE,22,5,305,6,38,0.158,0,2,0.0,6,36,0.167,0.158,10,22,0.455,4,16,20,42,10,4,10,30,22,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,2007
343,Kirk Snyder,SF-PF,24,TOT,36,18,761,96,189,0.508,5,23,0.217,91,166,0.548,0.521,64,88,0.727,30,96,126,64,20,15,52,55,261,b0a756db-0f78-4088-b741-5fa7124368cb,2007
344,Darius Songaila,C,29,WAS,80,13,1554,214,467,0.458,0,2,0.0,214,465,0.46,0.458,67,73,0.918,81,190,271,135,53,16,86,181,495,59121184-0cb4-4af4-9a86-561e29511dd1,2007
345,Jerry Stackhouse,SG,33,DAL,58,13,1412,213,526,0.405,60,184,0.326,153,342,0.447,0.462,132,148,0.892,33,100,133,145,28,10,86,82,618,cad4bcad-272d-4165-aa5f-cd084acdca21,2007
346,DeShawn Stevenson,SG,26,WAS,82,82,2564,301,780,0.386,158,413,0.383,143,367,0.39,0.487,157,197,0.797,37,198,235,252,65,15,102,110,917,974162ac-0cdd-42da-afeb-ef74b89095db,2007
347,Awvee Storey,SG,30,MIL,26,0,259,39,89,0.438,0,7,0.0,39,82,0.476,0.438,14,29,0.483,31,23,54,16,7,1,10,41,92,9339f949-f574-4c1c-b1fa-2d3dc8ee984b,2007
348,Damon Stoudamire,PG,34,TOT,60,33,1037,120,337,0.356,50,149,0.336,70,188,0.372,0.43,27,34,0.794,20,98,118,165,30,2,80,76,317,65af4a1d-57ae-4291-8d73-4181ad67d20a,2007
349,Salim Stoudamire,PG,25,ATL,35,0,402,65,180,0.361,29,85,0.341,36,95,0.379,0.442,41,50,0.82,4,20,24,28,7,5,21,34,200,f9946fe4-dfc6-4abe-9a37-afb798d0b6a4,2007
350,D.J. Strawberry,SG,22,PHO,33,0,270,29,92,0.315,6,25,0.24,23,67,0.343,0.348,9,19,0.474,9,19,28,30,12,6,11,36,73,be6a5ff8-7408-436d-843b-26c4dd30d782,2007
351,Rodney Stuckey,PG,21,DET,57,2,1081,153,382,0.401,3,16,0.188,150,366,0.41,0.404,127,156,0.814,32,97,129,160,49,6,78,113,436,1091c607-4804-4e91-8c9a-c46b45971d40,2007
352,Robert Swift,C,22,SEA,8,4,98,6,17,0.353,0,0,0.0,6,17,0.353,0.353,2,2,1.0,6,12,18,1,5,6,10,16,14,f0afc205-ffda-493e-887f-a7d2708c1023,2007
353,Stromile Swift,PF,28,TOT,56,4,844,135,265,0.509,0,2,0.0,135,263,0.513,0.509,73,109,0.67,64,135,199,26,15,54,51,113,343,8c405510-14f1-40fa-ad7f-4515664ceb00,2007
354,Wally Szczerbiak,SF,30,TOT,75,2,1736,311,722,0.431,90,218,0.413,221,504,0.438,0.493,149,175,0.851,34,183,217,104,23,12,76,103,861,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,2007
355,Sebastian Telfair,PG,22,MIN,60,51,1933,223,556,0.401,32,114,0.281,191,442,0.432,0.43,78,105,0.743,16,119,135,355,59,11,111,171,556,63c1feeb-641a-40fa-8e16-1da091842336,2007
356,Jason Terry,SG,30,DAL,82,34,2579,471,1008,0.467,136,363,0.375,335,645,0.519,0.535,191,223,0.857,30,178,208,264,88,18,92,170,1269,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,2007
357,Billy Thomas,SF,32,TOT,11,0,42,4,17,0.235,4,16,0.25,0,1,0.0,0.353,2,2,1.0,0,2,2,0,1,0,4,4,14,2d8c523e-aa73-4b91-85c8-8a0d834c8ffc,2007
358,Kenny Thomas,PF,30,SAC,23,3,281,16,38,0.421,0,0,0.0,16,38,0.421,0.421,0,5,0.0,18,43,61,13,6,1,21,38,32,c58728a2-449d-4f7c-9542-5ec4b207103d,2007
359,Kurt Thomas,C-PF,35,TOT,70,48,1584,195,396,0.492,0,1,0.0,195,395,0.494,0.492,53,80,0.663,130,377,507,67,56,57,46,188,443,d3b65687-9fb8-4089-bfc2-b5d624452cf4,2007
360,Tim Thomas,PF,30,LAC,63,51,1940,291,705,0.413,83,271,0.306,208,434,0.479,0.472,115,153,0.752,62,261,323,171,40,29,98,192,780,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85,2007
361,Tyrus Thomas,PF,21,CHI,74,27,1330,186,440,0.423,1,6,0.167,185,434,0.426,0.424,129,174,0.741,102,240,342,90,48,72,77,170,502,73ac9951-5753-4bf4-b3a6-0b44fa93dc80,2007
362,Al Thornton,PF,24,LAC,79,31,2158,374,871,0.429,43,130,0.331,331,741,0.447,0.454,214,288,0.743,98,260,358,98,46,43,128,195,1005,e4d09cb9-ddc7-4d43-9fed-15914cbf035d,2007
363,Jamaal Tinsley,PG,29,IND,39,36,1293,176,463,0.38,40,141,0.284,136,322,0.422,0.423,72,100,0.72,24,117,141,326,66,10,130,97,464,6e4c78a8-7714-41f3-b79b-a622e5968c80,2007
364,Alando Tucker,SF,23,PHO,6,0,48,8,22,0.364,1,4,0.25,7,18,0.389,0.386,5,6,0.833,4,4,8,0,0,1,0,2,22,0cc4f0be-05f5-4a40-9e81-4edd90b89b10,2007
365,Ronny Turiaf,C,25,LAL,78,21,1458,188,397,0.474,0,1,0.0,188,396,0.475,0.474,140,186,0.753,95,211,306,128,28,108,72,199,516,f474b617-4a96-4c30-9cb2-00eaac8c688f,2007
366,Ime Udoka,PF,30,SAS,73,0,1316,159,375,0.424,61,165,0.37,98,210,0.467,0.505,44,58,0.759,36,192,228,63,56,17,58,127,423,410ed0f6-75cc-42e7-aa78-e6b0a11b1d61,2007
367,Beno Udrih,PG,25,SAC,65,51,2080,328,708,0.463,53,137,0.387,275,571,0.482,0.501,125,147,0.85,34,183,217,282,56,10,148,138,834,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,2007
368,Jacque Vaughn,PG,32,SAS,74,9,1139,121,283,0.428,3,10,0.3,118,273,0.432,0.433,61,80,0.763,13,61,74,159,23,1,54,97,306,607467c1-189f-43cc-bda6-69fe943e756f,2007
369,Charlie Villanueva,PF,23,MIL,76,31,1829,354,814,0.435,55,185,0.297,299,629,0.475,0.469,123,157,0.783,145,321,466,78,30,35,107,174,886,8e2a375f-b679-4adb-b559-9169ed23ded5,2007
370,Marcus Vinicius,SF,23,NOH,13,0,69,9,20,0.45,5,12,0.417,4,8,0.5,0.575,5,11,0.455,1,7,8,2,1,1,3,4,28,327324ac-55e3-4a29-95bc-b453509a2726,2007
371,Jake Voskuhl,C,30,MIL,44,0,386,37,80,0.463,0,0,0.0,37,80,0.463,0.463,24,29,0.828,30,67,97,13,9,21,29,83,98,a2ae76d7-410b-41dc-b4e7-887da9c4d616,2007
372,Dwyane Wade,SG,26,MIA,51,49,1954,439,937,0.469,22,77,0.286,417,860,0.485,0.48,354,467,0.758,45,169,214,354,87,37,224,137,1254,911c5842-c4ce-4684-a479-31e7220e6277,2007
373,Von Wafer,SG,22,TOT,29,0,154,17,61,0.279,4,26,0.154,13,35,0.371,0.311,8,12,0.667,1,18,19,7,2,3,13,7,46,4189b5be-3883-4e3e-aa18-210d2b07c59a,2007
374,Antoine Walker,PF,31,MIN,46,1,892,136,375,0.363,61,188,0.324,75,187,0.401,0.444,35,66,0.53,56,112,168,45,33,8,46,80,368,fa43675b-7e49-4349-8ecc-6074694cb6d6,2007
