,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
251,Jason Maxiell,PF,27,DET,57,14,930,93,189,0.492,0,0,0.0,93,189,0.492,0.492,51,99,0.515,66,107,173,17,24,21,44,92,237,455a8b41-678c-4e5e-8c94-92c9d6e740e5,2010
252,Eric Maynor,PG,23,OKC,82,0,1200,134,333,0.402,37,96,0.385,97,237,0.409,0.458,43,59,0.729,25,96,121,238,35,6,77,96,348,0558d373-3b66-4c60-bf36-b9b5976e04e4,2010
253,Luc Mbah a Moute,PF,24,MIL,79,52,2093,198,428,0.463,0,7,0.0,198,421,0.47,0.463,133,188,0.707,169,251,420,68,72,28,77,180,529,8daada68-1961-4c86-95b4-665a06bd28dd,2010
254,Antonio McDyess,PF,36,SAS,73,16,1387,169,344,0.491,0,1,0.0,169,343,0.493,0.491,52,77,0.675,122,273,395,84,36,39,72,163,390,7e12e271-e4f2-4ba2-ba1a-ed12410db263,2010
255,JaVale McGee,C,23,WAS,79,75,2193,332,604,0.55,0,3,0.0,332,601,0.552,0.55,134,230,0.583,223,411,634,38,41,193,102,232,798,6220b234-7941-44ed-84f1-9c2d44fd7fb9,2010
256,Dominic McGuire,SF,25,CHA,52,8,760,72,182,0.396,0,2,0.0,72,180,0.4,0.396,30,39,0.769,63,136,199,43,10,33,25,94,174,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a,2010
257,Josh McRoberts,PF,23,IND,72,51,1597,211,386,0.547,23,60,0.383,188,326,0.577,0.576,88,119,0.739,109,273,382,150,47,57,93,165,533,54e40cf3-2cae-441e-8cbe-b605cb41e60c,2010
258,Jodie Meeks,SG,23,PHI,74,64,2062,242,570,0.425,138,348,0.397,104,222,0.468,0.546,152,170,0.894,21,150,171,78,63,4,60,97,774,92738cfa-1233-437e-9024-9956e188a027,2010
259,Pops Mensah-Bonsu,PF,27,NOH,7,0,35,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,3,8,11,2,0,0,2,11,2,a39987cb-51f6-4c1f-8558-b22d381c0473,2010
260,Andre Miller,PG,34,POR,81,81,2650,388,844,0.46,4,37,0.108,384,807,0.476,0.462,249,292,0.853,97,205,302,566,114,12,197,171,1029,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,2010
261,Brad Miller,C,34,HOU,60,5,1015,132,296,0.446,40,107,0.374,92,189,0.487,0.514,78,94,0.83,44,178,222,145,28,21,54,98,382,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,2010
262,Mike Miller,SG,30,MIA,41,2,838,81,202,0.401,43,118,0.364,38,84,0.452,0.507,23,34,0.676,38,146,184,51,20,2,41,88,228,f5a9ab80-2b88-4d62-b160-e733c54e3cac,2010
263,Paul Millsap,PF,25,UTA,76,76,2605,525,988,0.531,9,23,0.391,516,965,0.535,0.536,256,338,0.757,164,415,579,187,103,69,145,272,1315,16209d46-a478-4126-8230-fb91cea66f19,2010
264,Nazr Mohammed,C,33,TOT,75,37,1280,234,448,0.522,0,1,0.0,234,447,0.523,0.522,67,112,0.598,140,228,368,23,30,56,70,184,535,5c191673-db6b-429f-9b10-cb19cd73aee1,2010
265,Greg Monroe,C,20,DET,80,48,2222,303,550,0.551,0,1,0.0,303,549,0.552,0.551,145,233,0.622,248,353,601,105,93,45,81,196,751,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,2010
266,Jamario Moon,SF,30,TOT,59,20,1042,101,248,0.407,38,123,0.309,63,125,0.504,0.484,15,17,0.882,23,142,165,52,28,33,22,65,255,89bfb57f-c89d-4fc4-8d11-0368fa3be86d,2010
267,Anthony Morrow,SG,25,NJN,58,47,1856,279,620,0.45,110,260,0.423,169,360,0.469,0.539,96,107,0.897,37,135,172,68,19,7,54,135,764,b3b740da-3e61-4ed2-b41d-5dcade3f2f26,2010
268,Timofey Mozgov,C,24,TOT,45,14,524,63,133,0.474,0,0,0.0,63,133,0.474,0.474,37,52,0.712,46,75,121,15,15,25,35,84,163,47643592-1b0f-491d-a640-0b547f29f3c9,2010
269,Troy Murphy,PF,30,TOT,35,4,466,42,114,0.368,5,33,0.152,37,81,0.457,0.39,20,30,0.667,22,91,113,23,15,3,20,47,109,3575540b-5937-4610-a0ed-fb7375244706,2010
270,Hamady N'Diaye,C,24,WAS,16,0,80,4,5,0.8,0,0,0.0,4,5,0.8,0.8,6,12,0.5,2,5,7,0,2,5,3,18,14,a45add6e-45e3-448f-83b9-6b61437d80ae,2010
271,Gary Neal,SG,26,SAS,80,1,1685,285,632,0.451,129,308,0.419,156,324,0.481,0.553,84,104,0.808,21,175,196,96,27,4,78,148,783,68b640ed-1393-48f6-8877-cd3974c8caa5,2010
272,Jameer Nelson,PG,28,ORL,76,76,2319,374,838,0.446,119,297,0.401,255,541,0.471,0.517,130,162,0.802,37,189,226,456,75,3,194,209,997,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,2010
273,Joakim Noah,C,25,CHI,48,48,1576,211,402,0.525,0,1,0.0,211,401,0.526,0.525,139,188,0.739,182,316,498,107,48,72,90,156,561,d9d1c3fd-e29a-4fe7-8d6a-528127908823,2010
274,Steve Novak,SF,27,TOT,30,0,215,35,67,0.522,26,46,0.565,9,21,0.429,0.716,8,8,1.0,4,24,28,3,1,5,4,14,104,ace71ae3-82ac-4d47-b8ce-3933ed02b828,2010
275,Dirk Nowitzki,PF,32,DAL,73,73,2504,610,1179,0.517,66,168,0.393,544,1011,0.538,0.545,395,443,0.892,50,463,513,190,38,47,137,172,1681,41454901-7576-4ff8-89a6-6763f727d2d8,2010
276,Jermaine O'Neal,C,32,BOS,24,10,431,50,109,0.459,0,1,0.0,50,108,0.463,0.459,29,43,0.674,25,63,88,12,2,30,27,65,129,45cea8b4-0319-4aac-9f62-1dc0f13900e9,2010
277,Fabricio Oberto,C,35,POR,5,0,45,3,5,0.6,0,0,0.0,3,5,0.6,0.6,1,2,0.5,3,4,7,0,0,0,3,10,7,9e2012c6-73b3-4a57-b91a-d8c151457df9,2010
278,Lamar Odom,PF,31,LAL,82,35,2639,473,893,0.53,68,178,0.382,405,715,0.566,0.568,166,246,0.675,175,535,710,249,47,61,139,200,1180,0bf56478-de26-403e-b839-60c328fa925a,2010
279,Emeka Okafor,C,28,NOH,72,72,2287,300,524,0.573,0,1,0.0,300,523,0.574,0.573,145,258,0.562,230,454,684,42,40,127,119,230,745,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,2010
280,Mehmet Okur,C,31,UTA,13,0,168,22,62,0.355,5,16,0.313,17,46,0.37,0.395,15,20,0.75,9,21,30,19,4,4,7,18,64,3c96d879-acaf-4636-abd6-f55341079bcb,2010
281,Travis Outlaw,SF,26,NJN,82,55,2358,274,731,0.375,76,252,0.302,198,479,0.413,0.427,132,171,0.772,54,271,325,84,34,36,71,148,756,5872106e-ad64-4fb8-bdfa-fecde6ebeacb,2010
282,Larry Owens,SF,28,TOT,12,0,143,15,32,0.469,6,13,0.462,9,19,0.474,0.563,4,9,0.444,1,14,15,8,9,5,5,18,40,a283b3bf-a828-4643-a6d0-1324ed041898,2010
283,Zaza Pachulia,C,26,ATL,79,7,1244,107,232,0.461,0,0,0.0,107,232,0.461,0.461,135,179,0.754,119,214,333,58,34,22,69,184,349,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,2010
284,Anthony Parker,SF,35,CLE,72,65,2091,220,552,0.399,86,227,0.379,134,325,0.412,0.476,74,95,0.779,33,185,218,218,67,10,80,109,600,08ab7c57-50b6-48f2-97a4-9432fd6f22f1,2010
285,Tony Parker,PG,28,SAS,78,78,2528,555,1069,0.519,25,70,0.357,530,999,0.531,0.531,233,303,0.769,30,208,238,513,90,3,200,135,1368,e7f7d281-52b9-4155-9b66-378c964837f5,2010
286,Patrick Patterson,PF,21,HOU,52,6,868,149,267,0.558,0,2,0.0,149,265,0.562,0.558,30,42,0.714,86,114,200,41,17,37,31,77,328,363646a1-0fcc-44f4-90ef-82f85b8da460,2010
287,Chris Paul,PG,25,NOH,80,80,2880,430,928,0.463,71,183,0.388,359,745,0.482,0.502,337,384,0.878,38,289,327,782,188,5,177,196,1268,40b1fb2d-fa62-4821-ad86-82eb61726f8c,2010
288,Kendrick Perkins,C,26,TOT,29,24,742,67,130,0.515,0,0,0.0,67,130,0.515,0.515,40,72,0.556,62,170,232,26,9,26,56,91,174,e83ab462-df4f-45fd-a36c-24aca460ffc3,2010
289,Morris Peterson,SG,33,OKC,4,0,23,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,0.0,0,3,3,1,0,0,0,5,4,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,2010
290,Johan Petro,C,25,NJN,77,1,893,129,290,0.445,0,4,0.0,129,286,0.451,0.445,15,28,0.536,62,150,212,44,34,34,46,178,273,118e0a88-88bb-4a2d-adae-509482d1ed83,2010
291,Dexter Pittman,C,22,MIA,2,0,11,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,2,3,0,0,0,2,2,2,410b6548-f2f3-4a0d-b1bb-f56a6b33bdf8,2010
292,Quincy Pondexter,SF,22,NOH,66,6,734,73,180,0.406,18,50,0.36,55,130,0.423,0.456,24,34,0.706,23,65,88,28,17,10,16,63,188,18c4f578-0a0b-4fd3-9d9d-71faf694a40d,2010
293,James Posey,SF,34,IND,49,0,839,81,241,0.336,67,212,0.316,14,29,0.483,0.475,11,15,0.733,10,137,147,34,24,6,24,103,240,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,2010
294,Leon Powe,C-PF,27,TOT,30,3,328,59,119,0.496,0,2,0.0,59,117,0.504,0.496,40,72,0.556,24,39,63,7,10,4,12,44,158,99b14c9b-af43-4d0c-a20a-68eff6669dd8,2010
295,Josh Powell,PF,28,ATL,54,0,653,94,208,0.452,0,1,0.0,94,207,0.454,0.452,36,45,0.8,49,86,135,22,5,5,53,78,224,3c5c3da9-08f4-4185-833d-50d1ccdeaac3,2010
296,Ronnie Price,SG,27,UTA,59,0,717,74,210,0.352,20,69,0.29,54,141,0.383,0.4,29,39,0.744,22,39,61,56,42,5,55,106,197,66089446-928e-47cc-b864-8886057a1f22,2010
297,Tayshaun Prince,SF,30,DET,78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098,8abee38c-37f1-4c44-929d-2fb0d72d529e,2010
298,Joel Przybilla,C,31,TOT,36,9,519,25,44,0.568,0,0,0.0,25,44,0.568,0.568,14,27,0.519,37,108,145,13,5,15,29,79,64,a696a140-692e-4e14-b99c-b403b005bec4,2010
299,Chris Quinn,PG,27,SAS,41,0,292,33,91,0.363,11,37,0.297,22,54,0.407,0.423,4,8,0.5,3,22,25,42,5,1,12,29,81,59678c60-f489-4749-ae83-6cf354a2e14c,2010
300,Anthony Randolph,C-PF,21,TOT,40,3,590,123,264,0.466,1,4,0.25,122,260,0.469,0.468,58,86,0.674,43,117,160,33,22,24,53,62,305,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1,2010
301,Zach Randolph,PF,29,MEM,75,74,2724,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504,a213f52e-0ad3-4d46-8911-ad35c7438b82,2010
302,Theo Ratliff,C,37,LAL,10,0,71,1,6,0.167,0,0,0.0,1,6,0.167,0.167,0,2,0.0,6,7,13,3,2,5,3,7,2,b695b1a8-a19c-487c-976a-541c4df63547,2010
303,Andy Rautins,SG,24,NYK,5,0,24,3,7,0.429,1,4,0.25,2,3,0.667,0.5,1,2,0.5,0,1,1,3,1,0,7,0,8,16a51e98-1012-425d-b845-7c745b645da6,2010
304,Michael Redd,SG,31,MIL,10,0,134,18,45,0.4,4,17,0.235,14,28,0.5,0.444,4,4,1.0,0,8,8,12,2,1,4,4,44,944701e5-4c7b-47c5-a3a2-bb640007372c,2010
305,Jason Richardson,SG,30,TOT,80,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,2ae10e27-713f-4024-85f2-8250bda16e3c,2010
306,Quentin Richardson,SF,30,ORL,57,19,955,87,255,0.341,42,146,0.288,45,109,0.413,0.424,33,44,0.75,39,139,178,38,25,5,33,74,249,fb70095c-b1f8-411d-bdb6-dd3303d2630d,2010
307,Luke Ridnour,PG,29,MIN,71,66,2159,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840,a5863df0-fc34-44d6-b6cc-29cafb446dd6,2010
308,Nate Robinson,PG,26,TOT,59,11,1013,150,376,0.399,65,200,0.325,85,176,0.483,0.485,36,44,0.818,15,75,90,111,29,4,68,115,401,ad748b99-6c60-4e38-b6f9-6d10f2684150,2010
309,Rajon Rondo,PG,24,BOS,68,68,2527,318,670,0.475,10,43,0.233,308,627,0.491,0.482,75,132,0.568,87,210,297,760,153,11,234,120,721,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,2010
310,Derrick Rose,PG,22,CHI,81,81,3026,711,1597,0.445,128,385,0.332,583,1212,0.481,0.485,476,555,0.858,81,249,330,623,85,51,278,136,2026,4838e8d6-bfe6-4461-9731-4a194563e628,2010
311,Quinton Ross,SF,29,NJN,36,4,353,26,59,0.441,0,3,0.0,26,56,0.464,0.441,5,14,0.357,10,20,30,10,3,6,7,40,57,547c6216-2676-4c38-912a-b017e337f8af,2010
312,Brandon Roy,SG,26,POR,47,23,1310,209,523,0.4,38,114,0.333,171,409,0.418,0.436,117,138,0.848,28,93,121,129,37,12,55,76,573,2f706a85-498c-4595-9593-df8ed30c2c4d,2010
313,Brandon Rush,SG,25,IND,67,21,1754,217,515,0.421,93,223,0.417,124,292,0.425,0.512,80,106,0.755,33,184,217,62,41,35,69,107,607,15935e45-81a3-43e1-8317-5463ddad1b1a,2010
314,John Salmons,SG,31,MIL,73,70,2554,373,898,0.415,83,219,0.379,290,679,0.427,0.462,195,240,0.813,27,239,266,252,72,28,137,157,1024,0ba9bc6c-dbf9-406e-85a9-53e621eae742,2010
315,Samardo Samuels,PF,22,CLE,37,10,701,110,241,0.456,0,3,0.0,110,238,0.462,0.456,68,110,0.618,75,83,158,17,15,18,53,88,288,da03f09d-2c9a-4a7c-b0a7-7c05092f4c1d,2010
316,Larry Sanders,C,22,MIL,60,12,872,116,268,0.433,0,0,0.0,116,268,0.433,0.433,28,50,0.56,59,119,178,16,22,72,38,117,260,c602180d-b2a2-44a3-9b7e-db86c0efc8d7,2010
317,Brian Scalabrine,PF,32,CHI,18,0,88,10,19,0.526,0,5,0.0,10,14,0.714,0.526,0,0,0.0,1,7,8,6,3,4,5,18,20,a7291594-bbd7-4160-a495-00a9079dbc6a,2010
318,Luis Scola,PF,30,HOU,74,74,2412,569,1129,0.504,0,3,0.0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,561978b9-e527-4f7a-9595-58a48b69e5c7,2010
319,Thabo Sefolosha,SG,26,OKC,79,79,2049,157,333,0.471,28,102,0.275,129,231,0.558,0.514,59,79,0.747,65,281,346,111,97,38,55,171,401,5dfd6f07-1f5d-42c8-b39b-0a41aa7e8087,2010
320,Ramon Sessions,PG,24,CLE,81,38,2133,362,776,0.466,3,15,0.2,359,761,0.472,0.468,348,423,0.823,46,209,255,419,60,8,178,93,1075,ba30750d-e568-49a2-9d61-1a2c02b2c9eb,2010
321,Mustafa Shakur,PG,26,WAS,22,0,159,21,59,0.356,1,10,0.1,20,49,0.408,0.364,8,15,0.533,7,15,22,25,5,3,18,15,51,be1290a4-459d-4b2e-8638-a6d7275ff413,2010
322,Garret Siler,C,24,PHO,21,0,101,17,31,0.548,0,0,0.0,17,31,0.548,0.548,11,22,0.5,16,12,28,3,1,4,10,20,45,9074820e-c84a-4871-90a8-f0abf2d9988b,2010
323,Bobby Simmons,SF,30,SAS,2,0,16,0,3,0.0,0,3,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,e01a89fb-0691-479e-9f60-9a758329596c,2010
324,Brian Skinner,C,34,MIL,2,0,6,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,31f7d8ae-007b-4803-b643-6e1ea337f45f,2010
325,Craig Smith,PF,27,LAC,48,0,586,104,188,0.553,0,5,0.0,104,183,0.568,0.553,50,68,0.735,43,74,117,31,16,7,33,84,258,0a8def14-cc0b-488f-8067-8516633dd7dd,2010
326,Jason Smith,C,24,NOH,77,6,1102,136,307,0.443,0,2,0.0,136,305,0.446,0.443,59,70,0.843,89,152,241,36,26,32,53,150,331,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4,2010
327,Joe Smith,PF,35,TOT,16,3,69,3,16,0.188,0,0,0.0,3,16,0.188,0.188,2,2,1.0,3,18,21,4,0,4,5,13,8,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,2010
328,Josh Smith,PF,25,ATL,77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,2010
329,Darius Songaila,C,32,PHI,10,0,71,7,15,0.467,0,0,0.0,7,15,0.467,0.467,2,4,0.5,2,8,10,2,0,0,4,16,16,59121184-0cb4-4af4-9a86-561e29511dd1,2010
330,Marreese Speights,C,23,PHI,64,1,734,144,291,0.495,1,4,0.25,143,287,0.498,0.497,55,73,0.753,64,146,210,30,8,19,40,120,344,73561f44-cc56-47b4-b6b2-6e3a2d72221d,2010
331,Tiago Splitter,C,26,SAS,60,6,738,101,191,0.529,0,1,0.0,101,190,0.532,0.529,76,140,0.543,72,129,201,26,29,17,32,91,278,70bf0040-c5fb-4c1b-80a1-af48c005abfb,2010
332,Jerry Stackhouse,SG,36,MIA,7,1,50,3,12,0.25,1,4,0.25,2,8,0.25,0.292,5,7,0.714,1,6,7,3,0,2,2,3,12,cad4bcad-272d-4165-aa5f-cd084acdca21,2010
333,Lance Stephenson,SG,20,IND,12,0,115,13,39,0.333,0,5,0.0,13,34,0.382,0.333,11,14,0.786,1,17,18,21,4,0,16,14,37,e88e547e-0c96-4ec2-9ea8-6ef7eee3d6c3,2010
334,DeShawn Stevenson,SG,29,DAL,72,54,1158,128,330,0.388,94,249,0.378,34,81,0.42,0.53,33,43,0.767,20,86,106,77,21,5,44,71,383,974162ac-0cdd-42da-afeb-ef74b89095db,2010
335,Rodney Stuckey,PG,24,DET,70,54,2183,363,827,0.439,26,90,0.289,337,737,0.457,0.455,330,381,0.866,70,146,216,361,76,10,155,177,1082,1091c607-4804-4e91-8c9a-c46b45971d40,2010
336,DaJuan Summers,SF,23,DET,22,1,199,28,69,0.406,9,21,0.429,19,48,0.396,0.471,9,20,0.45,2,10,12,2,3,1,13,21,74,372f341a-f7f1-455e-8931-5227be09c864,2010
337,Pape Sy,SF,22,ATL,3,0,21,2,6,0.333,0,1,0.0,2,5,0.4,0.333,3,3,1.0,2,1,3,2,1,0,3,1,7,509b103d-3ede-4c77-952a-1fa844bc3986,2010
338,Jermaine Taylor,SG,24,TOT,34,8,483,94,196,0.48,14,45,0.311,80,151,0.53,0.515,21,28,0.75,26,36,62,32,14,5,46,39,223,7ac8897b-343c-4442-93d0-d7350e56e05b,2010
339,Jeff Teague,PG,22,ATL,70,7,963,133,304,0.438,18,48,0.375,115,256,0.449,0.467,77,97,0.794,11,91,102,138,45,25,64,82,361,0e88fd4c-4c79-49bd-b66a-32962978dc20,2010
340,Sebastian Telfair,PG,25,MIN,37,8,711,97,241,0.402,28,78,0.359,69,163,0.423,0.461,44,60,0.733,17,37,54,111,25,3,64,64,266,63c1feeb-641a-40fa-8e16-1da091842336,2010
341,Garrett Temple,PG-SG,24,TOT,24,0,230,20,68,0.294,10,37,0.27,10,31,0.323,0.368,7,17,0.412,1,22,23,32,11,6,23,24,57,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242,2010
342,Jason Terry,SG,33,DAL,82,10,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,2010
343,Hasheem Thabeet,C,23,TOT,47,0,373,17,40,0.425,0,0,0.0,17,40,0.425,0.425,19,35,0.543,24,51,75,4,9,16,17,76,53,36f73076-f330-4a96-acdc-79e313471005,2010
344,Etan Thomas,C,32,ATL,13,0,82,10,21,0.476,0,0,0.0,10,21,0.476,0.476,12,15,0.8,6,17,23,2,1,4,5,11,32,ab74915b-d2c6-40d9-ad99-61f992b3b706,2010
345,Kurt Thomas,PF,38,CHI,52,37,1178,95,186,0.511,1,1,1.0,94,185,0.508,0.513,20,32,0.625,75,226,301,60,32,42,42,164,211,d3b65687-9fb8-4089-bfc2-b5d624452cf4,2010
346,Tyrus Thomas,C,24,CHA,41,2,861,156,331,0.471,0,3,0.0,156,328,0.476,0.471,107,136,0.787,65,159,224,29,30,66,65,113,419,73ac9951-5753-4bf4-b3a6-0b44fa93dc80,2010
347,Jason Thompson,PF,24,SAC,75,39,1748,271,534,0.507,0,3,0.0,271,531,0.51,0.507,121,200,0.605,144,310,454,88,28,44,99,212,663,d41f3dc3-97fb-4ee8-b49b-0fe526a3fd52,2010
348,Al Thornton,SF-PF,27,TOT,71,23,1383,205,431,0.476,4,26,0.154,201,405,0.496,0.48,110,142,0.775,56,157,213,62,35,12,64,143,524,e4d09cb9-ddc7-4d43-9fed-15914cbf035d,2010
349,Marcus Thornton,SG,23,TOT,73,23,1775,350,807,0.434,88,240,0.367,262,567,0.462,0.488,145,184,0.788,61,197,258,135,64,9,93,110,933,f5e41156-8252-4816-8404-cc71849f20c9,2010
350,Anthony Tolliver,SF,25,MIN,65,4,1362,141,313,0.45,47,115,0.409,94,198,0.475,0.526,105,131,0.802,92,203,295,82,28,28,49,145,434,1a637e77-beea-4cf9-bcbf-c3161317210f,2010
351,Ronny Turiaf,C,28,NYK,64,21,1141,103,163,0.632,0,0,0.0,103,163,0.632,0.632,61,98,0.622,64,143,207,92,35,73,41,160,267,f474b617-4a96-4c30-9cb2-00eaac8c688f,2010
352,Evan Turner,SG,22,PHI,78,14,1797,225,529,0.425,14,44,0.318,211,485,0.435,0.439,101,125,0.808,42,264,306,159,49,14,80,138,565,17fa311f-1a3f-4191-928a-49ae773e864b,2010
353,Ekpe Udoh,C,23,GSW,58,18,1030,97,222,0.437,0,0,0.0,97,222,0.437,0.437,42,64,0.656,80,101,181,40,22,86,48,144,236,8939f0d0-05cb-4715-ac0d-adb4ff074502,2010
354,Ime Udoka,SF,33,SAS,20,0,130,5,21,0.238,0,8,0.0,5,13,0.385,0.238,4,8,0.5,5,14,19,13,8,1,5,14,14,410ed0f6-75cc-42e7-aa78-e6b0a11b1d61,2010
355,Beno Udrih,PG,28,SAC,79,64,2734,412,824,0.5,65,182,0.357,347,642,0.54,0.539,197,228,0.864,41,224,265,386,94,9,141,181,1086,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,2010
356,Ben Uzoh,PG,22,NJN,42,0,438,61,144,0.424,3,8,0.375,58,136,0.426,0.434,33,56,0.589,30,31,61,69,13,8,25,29,158,f4a652c4-7a74-4e94-ae23-991718362f75,2010
357,Charlie Villanueva,PF,26,DET,76,11,1666,313,708,0.442,125,323,0.387,188,385,0.488,0.53,89,116,0.767,50,245,295,48,42,42,66,175,840,8e2a375f-b679-4adb-b559-9169ed23ded5,2010
358,Dwyane Wade,SG,29,MIA,76,76,2823,692,1384,0.5,63,206,0.306,629,1178,0.534,0.523,494,652,0.758,123,362,485,346,111,87,237,197,1941,911c5842-c4ce-4684-a479-31e7220e6277,2010
359,Von Wafer,SG,25,BOS,58,2,553,67,159,0.421,18,67,0.269,49,92,0.533,0.478,32,38,0.842,7,42,49,35,18,5,20,39,184,4189b5be-3883-4e3e-aa18-210d2b07c59a,2010
360,Henry Walker,SG,23,NYK,61,1,784,104,236,0.441,59,153,0.386,45,83,0.542,0.566,31,44,0.705,16,106,122,34,21,6,37,81,298,06292b2d-9162-4127-852b-ad771e37622e,2010
361,John Wall,PG,20,WAS,69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,068c66d2-3a05-48a8-93f3-b45e53b5f410,2010
362,Gerald Wallace,SF-PF,28,TOT,71,63,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,2010
363,Luke Walton,SF,30,LAL,54,0,484,38,116,0.328,8,34,0.235,30,82,0.366,0.362,7,10,0.7,9,58,67,62,9,4,31,38,91,c3348785-801a-4efc-954a-067728d86785,2010
364,Willie Warren,PG,21,LAC,19,0,134,13,35,0.371,5,15,0.333,8,20,0.4,0.443,6,8,0.75,1,11,12,27,6,0,8,16,37,b28ddedf-f596-4733-b328-dc42d508ba25,2010
365,Hakim Warrick,PF,28,PHO,80,6,1416,228,446,0.511,1,11,0.091,227,435,0.522,0.512,212,294,0.721,88,208,296,69,32,9,79,100,669,56338d17-e07b-4c96-86d6-b472699300b9,2010
366,Earl Watson,PG,31,UTA,80,13,1567,126,307,0.41,36,107,0.336,90,200,0.45,0.469,55,82,0.671,52,130,182,278,61,17,116,146,343,7c071ab0-faf3-49bc-856f-63193a7862b6,2010
367,Kyle Weaver,SG,24,UTA,5,0,69,9,25,0.36,3,7,0.429,6,18,0.333,0.42,7,8,0.875,2,8,10,7,2,2,7,3,28,3524f8a9-bd1c-469b-ae92-1db934f7154d,2010
368,Martell Webster,SF,24,MIN,46,1,1094,152,340,0.447,55,132,0.417,97,208,0.466,0.528,94,122,0.77,36,111,147,53,28,9,58,101,453,86b79c95-1d2a-426a-a328-4069683029ba,2010
369,Sonny Weems,SF,24,TOR,59,28,1413,228,513,0.444,17,61,0.279,211,452,0.467,0.461,72,94,0.766,39,114,153,104,34,2,86,87,545,79d11592-7199-470f-b74c-72ed58939daa,2010
370,David West,PF,30,NOH,70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,856056f4-8b4f-40c3-bf6d-7e3f0c145406,2010
371,Delonte West,PG,27,BOS,24,2,453,55,120,0.458,12,33,0.364,43,87,0.494,0.508,13,15,0.867,6,31,37,64,20,10,30,29,135,53f3fc32-3d83-4c2a-b5d0-0681601e633d,2010
372,Mario West,SG,26,NJN,6,3,116,9,21,0.429,1,4,0.25,8,17,0.471,0.452,3,5,0.6,2,9,11,10,7,0,2,13,22,2409dab0-50e3-42f0-8c13-2ad0ac419ca5,2010
373,Russell Westbrook,PG,22,OKC,82,82,2847,614,1390,0.442,34,103,0.33,580,1287,0.451,0.454,531,631,0.842,121,258,379,670,155,30,316,207,1793,1dc36313-c835-4a5d-b3f4-2cc5ba66d82e,2010
374,Hassan Whiteside,C,21,SAC,1,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,fecc4b80-2706-4c8f-864e-44b1d6a48aac,2010
375,Chris Wilcox,PF,28,DET,57,29,995,187,322,0.581,0,1,0.0,187,321,0.583,0.581,50,89,0.562,95,176,271,43,29,17,43,145,424,7dd483f5-ce8e-4848-8134-c033d39d2fce,2010
376,Damien Wilkins,SF,31,ATL,52,0,676,69,137,0.504,2,10,0.2,67,127,0.528,0.511,40,56,0.714,23,67,90,41,27,9,21,72,180,26e237dc-6469-4db4-895f-b70c1b217658,2010
