,player,uuid
1482,Luke Schenscher,778f2ab1-a404-41ce-bf95-07db0a7eade9
1483,Hilton Armstrong,7c1c4973-356c-4ce5-8562-72f6bf5cfcaa
1484,Cedric Simmons,46d07f7e-b33c-4755-8ce4-c01be4089aa2
1485,Marcus Vinicius,327324ac-55e3-4a29-95bc-b453509a2726
1486,Andrea Bargnani,7e4026de-4aa5-4497-9b9d-634a3a739dbc
1487,Jorge Garbajosa,9a65fe51-2884-4a7d-b11b-2c81d7391385
1488,PJ Tucker,ec267140-8d06-45af-a310-42c400db91f0
1489,Uros Slokar,8428f72b-2e68-468e-8e63-9b144a39a6cf
1490,Shelden Williams,318f0fff-d07d-4717-a60a-16ac6b0fa8f9
1491,Solomon Jones,a4244a5a-3c3a-4a29-9eea-3678598de82c
1492,Cedric Bozeman,dd0e014e-3bbc-42af-948b-ae1dc0ce930f
1493,Adam Morrison,9c8d0389-bb1d-4d1e-9c20-1830e03c10ca
1494,Walter Herrmann,6391e47c-8147-49fe-a4c2-f2de3c564fd9
1495,Ryan Hollins,f562cac9-ba1b-40eb-adb3-42463117dfac
1496,Nick Fazekas,c7e1c502-5a34-4b04-ab02-b421c684a8ce
1497,Wilson Chandler,9eea52e7-851e-4b26-87cb-f7e6ff9dd2fe
1498,Randolph Morris,ca8b6baf-ec90-4185-b05f-df42dfbd7022
1499,Taurean Green,7a717115-ea7d-45e0-b035-93ff9921c935
1500,Billy Thomas,2d8c523e-aa73-4b91-85c8-8a0d834c8ffc
1501,Daequan Cook,38a9e8cb-ddb5-4c15-b2c0-77f937bb270e
1502,Joel Anthony,a3d3de35-1a4a-4198-a811-3b22d986fb54
1503,Gabe Pruitt,f29b7898-7fc1-4ca5-b2c5-436cf992df51
1504,Glen Davis,6539ac92-659c-4dcc-bd42-af5a6f285006
1505,Brandon Wallace,10de7acf-6514-4ea0-89eb-6818ca760461
1506,Thaddeus Young,533ca18b-3cf2-4380-89bf-ea331753c585
1507,Jason Smith,e5c9fb58-ea76-469c-b9e9-c69a1b1cbca4
1508,Herbert Hill,0ae98884-415c-47ed-94bb-a7d7a9c55fe5
1509,Greg Oden,9cbb68a9-833e-4870-b07e-7ce8c5b91981
1510,Josh McRoberts,54e40cf3-2cae-441e-8cbe-b605cb41e60c
1511,Coby Karl,438ef466-723d-4d53-8fe2-eb1433f8cfe4
1512,Alando Tucker,0cc4f0be-05f5-4a40-9e81-4edd90b89b10
1513,D.J. Strawberry,be6a5ff8-7408-436d-843b-26c4dd30d782
1514,Ian Mahinmi,215a3e5a-d149-43c5-be05-418373d61a57
1515,Keith Langford,e62b5a96-4079-4a9c-8297-64a328ca1663
1516,Darius Washington,b3d7a65e-ec7b-48b6-af20-5152100999ad
1517,Luis Scola,561978b9-e527-4f7a-9595-58a48b69e5c7
1518,Aaron Brooks,057c226a-33e5-4e89-aa24-6ea9fca8e8df
1519,Carl Landry,a0775fb8-6ab9-492c-8641-6fac0dab6953
1520,Adam Haluska,517a6eb0-2063-48c0-b3c3-13c2c336f1cd
1521,Chris Richard,863062e8-d8a8-40f2-ac99-b7d349b6bad4
1522,Courtney Sims,3fe0af13-3a06-4e25-8706-63c9c326b255
1523,Jamario Moon,89bfb57f-c89d-4fc4-8d11-0368fa3be86d
1524,Rodney Stuckey,1091c607-4804-4e91-8c9a-c46b45971d40
1525,Arron Afflalo,ec6bea36-d8d2-44de-a5ec-2744c582ed2a
1526,Cheikh Samb,4e66df28-b59a-4e7c-ac8e-2687b1c38816
1527,Nick Young,67e5f905-ee48-474b-bc18-45f6bb8d7352
1528,Oleksiy Pecherov,d6e821c8-e86d-4d34-970f-51cbd2854b39
1529,Dominic McGuire,547dbb1b-f4f9-474b-978c-58b5ca1c2d1a
1530,Morris Almond,f2fa73f9-6841-496d-9086-6ee8fc1892e1
1531,Kyrylo Fesenko,ee3a0e70-14d0-40cf-a26a-94ef6afbdb77
1532,Al Thornton,e4d09cb9-ddc7-4d43-9fed-15914cbf035d
1533,Guillermo Diaz,2765534d-7c5f-47e6-9ae5-4f129269dc93
1534,Spencer Hawes,27752ea6-4e09-4361-8222-06f0e0b44ca7
1535,Darryl Watkins,d288f915-68c1-4dc5-afb4-c6735eb1fc7e
1536,Mustafa Shakur,be1290a4-459d-4b2e-8638-a6d7275ff413
1537,Joakim Noah,d9d1c3fd-e29a-4fe7-8d6a-528127908823
1538,Aaron Gray,6d554f57-8e03-4e7b-a138-cf716c3f7e46
1539,Demetris Nichols,367bae05-0675-4c09-87bf-d2539dcb7547
1540,JamesOn Curry,862c2f96-53d8-48a8-a4a3-9380534aa8dd
1541,Thomas Gardner,dc0dca1b-4d4b-4230-8fc3-fce1cda12e32
1542,Julian Wright,a90c8140-99ec-4ab5-a09c-555f048f1759
1543,Yi Jianlian,365f7869-1214-434d-b0de-23c1e861406d
1544,Ramon Sessions,ba30750d-e568-49a2-9d61-1a2c02b2c9eb
1545,Brandan Wright,fd057fea-703e-4484-a0bd-fb59dc2e5647
1546,Kosta Perovic,ae0a4cfe-d15e-487b-ae98-9b3d996e5756
1547,Marco Belinelli,9cb10600-9d1c-4cf6-8117-0b4677aeb30c
1548,CJ Watson,971db537-3726-4f19-ac48-1b2105019fd2
1549,Stephane Lasme,1581b7a3-2a82-4484-83d5-4bcd251f6df7
1550,Sean Williams,1438935b-e299-4d03-bdbc-38de573e16d2
1551,Kevin Durant,5dde60a0-ddd0-444a-a30d-af49c13df613
1552,Jeff Green,7b8c3764-3a93-4a68-8e2f-2c6da5cce083
1553,Marcin Gortat,df646812-7636-4693-991c-b54e7a13cf87
1554,Al Horford,b21d8144-e255-442a-8c3f-2737727f9f38
1555,Acie Law,7fda371d-2bb5-4db3-a1cf-c91e9ad9a5a7
1556,Mario West,2409dab0-50e3-42f0-8c13-2ad0ac419ca5
1557,Mike Conley,ebc02828-465d-4985-90df-4facae97337a
1558,Javaris Crittenton,61afa61e-0edc-48b8-823f-fd92ad0e3797
1559,Juan Carlos Navarro,bb151a47-1bf3-4be4-b2af-43294b2c51db
1560,Jared Dudley,f28ab262-881f-4675-8200-d5e15f93195e
1561,Jermareo Davidson,80457991-e5a1-4d15-8045-1a441bd2dedf
1562,Danilo Gallinari,52ec22d7-31a7-468e-ab3e-c75564694586
1563,JJ Hickson,e6f4ef97-d007-4936-844f-cc39d3664882
1564,Darnell Jackson,b7dfb276-d43d-43a6-b1b2-daaf620c4789
1565,Jawad Williams,80c4aa33-0953-444f-947f-436b4594201a
1566,Trey Johnson,c2030104-267c-41c3-a312-e0e237abcb67
1567,Jerryd Bayless,b8667997-e0e0-407a-835a-0608faa1cffb
1568,Rudy Fernandez,4af3f512-b49c-4c7c-9d9f-35d38604c24c
1569,Nicolas Batum,b81297e1-4063-4e09-aed3-98096249002b
1570,JR Giddens,b6b56836-3bb7-4f5d-9471-63ceeb0bf8b2
1571,Henry Walker,06292b2d-9162-4127-852b-ad771e37622e
1572,Sun Yue,66d1b0ba-3c8c-46a3-a251-846fbcfd1666
1573,Goran Dragic,dc0edf7c-2ffc-499d-887c-f5177f69cad7
1574,Robin Lopez,786e0a8c-81bc-4ac8-aff3-9bf4ba92e3c0
1575,Roko Ukic,beb8cab9-89a5-4218-a21b-78b60154284d
1576,Nathan Jawai,9f7593ca-f07b-4026-bd6f-9031406d08c6
1577,Joey Dorsey,62dabef0-b8b0-4837-b753-03e154751589
1578,Will Bynum,5123cac4-cc2b-471d-a1f9-1597f49753dd
1579,Walter Sharpe,14bab23f-c7c4-4363-bc8c-e6dbcf3f95cb
1580,Joe Alexander,16179845-15e6-4d7e-b3a8-42cf4357a856
1581,Luc Mbah a Moute,8daada68-1961-4c86-95b4-665a06bd28dd
1582,JaVale McGee,6220b234-7941-44ed-84f1-9c2d44fd7fb9
1583,Michael Beasley,1fce88ac-f9aa-49c1-ae37-08a14856dfa2
1584,Mario Chalmers,2b64f7fc-1e1e-4f9b-ae76-4f06d31b211c
1585,Sonny Weems,79d11592-7199-470f-b74c-72ed58939daa
1586,Courtney Lee,5367bfee-18ae-450b-944d-bc1d565d3f2d
1587,Brandon Rush,15935e45-81a3-43e1-8317-5463ddad1b1a
1588,Roy Hibbert,9b8fc7fc-b2da-4fae-b6a6-8939fc478a0a
1589,Jason Thompson,d41f3dc3-97fb-4ee8-b49b-0fe526a3fd52
1590,Donte Greene,3ba20e7c-941d-4724-b060-b60e8dfa4ade
1591,Russell Westbrook,1dc36313-c835-4a5d-b3f4-2cc5ba66d82e
1592,DJ White,9e7e0ef8-e4c6-458f-8f85-40a8b33affc0
1593,Kyle Weaver,3524f8a9-bd1c-469b-ae92-1db934f7154d
1594,Steven Hill,7d6e402e-fbc1-4f3f-a9e5-b7b0bd2b9d3c
1595,Marreese Speights,73561f44-cc56-47b4-b6b2-6e3a2d72221d
1596,Othello Hunter,92e4095e-382c-481f-a32c-fcbd09d17461
1597,Derrick Rose,4838e8d6-bfe6-4461-9731-4a194563e628
1598,George Hill,c5b9f92b-8034-4815-ae8f-041729580eed
1599,Malik Hairston,c5694206-e580-4583-a7cc-e01cae10be15
1600,Anthony Tolliver,1a637e77-beea-4cf9-bcbf-c3161317210f
1601,Blake Ahearn,9959c95a-7452-411f-a0c8-42daba732431
1602,Anthony Randolph,bf0e4e8b-ebe7-4fa2-8e9a-40c0e2fb46f1
1603,Anthony Morrow,b3b740da-3e61-4ed2-b41d-5dcade3f2f26
1604,Rob Kurz,351d35a1-2a38-4ce0-a99b-a58f1c257c78
1605,DeMarcus Nelson,c9332fdf-9b77-4f5f-9304-b0f79e8dcdaf
1606,Richard Hendrix,66f194b5-8c17-41ed-ae6d-7181c737ae81
1607,Kevin Love,2b2bcfdb-1fd0-4251-8a58-1c9bc6c4e887
1608,Bobby Brown,29c639a9-3e78-4399-9ad2-15d9859f29fa
1609,Kosta Koufos,f68c2044-92de-4871-8134-a7704dda3587
1610,DJ Augustin,6a4313e9-b55f-4ab2-ab54-8f12da567d82
1611,Alexis Ajinca,c02fd6b6-28fb-4077-8e41-d6c49af6657e
1612,Sean Singletary,d557ee6d-972a-4369-83fb-89a6373cee30
1613,Cartier Martin,b0ce072e-341a-4546-b719-e38ec3db91a0
1614,Eric Gordon,fee0cbdd-724d-46c7-9f77-ba9c21057ad0
1615,DeAndre Jordan,da9bcc22-4307-42dc-8d51-12e8fba68c7a
1616,Mike Taylor,12e5f401-e82f-4180-811a-3f139bb8f64e
1617,Brook Lopez,98b82862-6adb-4446-8471-e75ce9bd3293
1618,Ryan Anderson,4c9e8daf-3859-4085-9024-b00a4aeec6c5
1619,Chris Douglas-Roberts,8692654c-7d4f-4f30-b172-adb7869f9388
1620,OJ Mayo,d2e5f419-f064-4d2c-873d-abe1114b92f0
1621,Marc Gasol,a6f2bdf8-dbe1-46e9-a94a-c2a2d7580b3b
1622,Hamed Haddadi,dd963bce-fd9d-4757-bfe1-2bd23fb310b0
1623,Darrell Arthur,11e3631c-7366-45a9-802b-0d08cee203a5
1624,Rodrigue Beaubois,5ef56eb5-e898-4d06-bd88-ab9773620ce9
1625,Toney Douglas,22704e9f-9824-4f2a-aaa0-218ebc28e1cc
1626,Marcus Landry,eb4617f9-f6b0-4336-8dbb-d4e3178b3b95
1627,Lester Hudson,ee511689-4845-4c44-a707-4335fb4e212f
1628,Danny Green,bd88d7f7-4a74-408f-820c-ea299f764b71
1629,Cedric Jackson,8174231c-5f54-4124-a3b1-9eeaa9cd118d
1630,DeJuan Blair,d4d70650-9092-4d52-9815-1080e6798484
1631,Ty Lawson,edadd7b6-3363-471e-abe5-cde829856b76
1632,Wesley Matthews,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88
1633,Sundiata Gaines,88928a53-62a7-4f13-b6a8-72970bcd3887
1634,Darren Collison,49303ecb-8557-41e4-a43c-09b5d24edecd
1635,Marcus Thornton,f5e41156-8252-4816-8404-cc71849f20c9
1636,James Johnson,783c912e-0998-4d1f-9884-0c69ecd9cbdf
1637,Taj Gibson,1909dc5a-5696-44cc-a4c7-920b33739e98
1638,Jordan Hill,69a2bc54-953c-431f-a34e-23b084bf57b4
1639,David Andersen,76175a13-69bd-40fa-8910-fa6fa7c3a92d
1640,Jermaine Taylor,7ac8897b-343c-4442-93d0-d7350e56e05b
1641,Chase Budinger,34bb419e-c14d-474e-b2df-28944f5c02aa
1642,Garrett Temple,a8d75128-8bc1-4ee0-bf21-59fc9cbf0242
1643,Mike Harris,e5e243fb-b178-45eb-8148-81376aa5c5fd
1644,Derrick Brown,454cf071-4c39-4456-a4b7-98a44fd348c4
1645,DeMar DeRozan,141a79e7-f673-4236-8db0-52be30402aaf
1646,Tyreke Evans,defd7777-7c04-4db1-a54b-f91dc61d1c6b
1647,Omri Casspi,d01ed97d-a653-4fdc-989b-16857f353c85
1648,Jon Brockman,58af1384-7e52-4cf8-8d63-aa6611fe2e3d
1649,Brandon Jennings,c8f72661-f57d-4985-bc87-3d2848a88d09
1650,Tyler Hansbrough,09828354-2336-48b8-a632-8bf891483d75
1651,AJ Price,e26a63ee-6710-414d-bf0b-ca66911a46e2
1652,Jeff Teague,0e88fd4c-4c79-49bd-b66a-32962978dc20
1653,Stephen Curry,9c7a1a07-4978-474c-b472-3cb227f9e4cf
1654,Chris Hunter,2b608b13-27b1-4c8a-a106-235736fb53e2
1655,Earl Clark,e5d84e8e-3bc9-4122-9975-2045fe73427a
1656,Louis Amundson,39e61bbb-1ca2-4ac5-9271-0d5da9e4114b
1657,Taylor Griffin,9dab8839-9f4c-499a-a039-84185b657881
1658,Jrue Holiday,25889713-b28a-4be8-9660-3ac5ac97e716
1659,Jodie Meeks,92738cfa-1233-437e-9024-9956e188a027
1660,Jonny Flynn,ce006550-204b-4911-896b-35ca9ed3079b
1661,Wayne Ellington,6f7f81f9-6dea-4e90-a93d-f92089f0b816
1662,Blake Griffin,edd4e1e6-bc07-48a0-92f1-b2de2297789a
1663,Austin Daye,cc564120-76a1-4c4d-84de-9d9c36970b50
1664,Jonas Jerebko,8f62e2e6-4b2e-4f4a-bf84-ffde3efa5e2f
1665,DaJuan Summers,372f341a-f7f1-455e-8931-5227be09c864
1666,Terrence Williams,6b0a98cc-9fac-4421-9a57-39d58a35ed30
1667,James Harden,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73
1668,Eric Maynor,0558d373-3b66-4c60-bf36-b9b5976e04e4
1669,Serge Ibaka,036d5db1-0417-434e-bf2e-082491506b0e
1670,BJ Mullens,e2550b9a-e1a1-4e6c-bb65-a46bc93b959d
1671,Antonio Anderson,7d0764c7-330b-4716-8bd8-3c168c82720a
1672,Hasheem Thabeet,36f73076-f330-4a96-acdc-79e313471005
1673,DeMarre Carroll,bd1ced90-d570-4d1e-98b6-3b1ddfba94fb
1674,Sam Young,9ed133fe-b444-4c73-a863-5aea5ba49d27
1675,Trey Gilder,4a579b20-970d-4c1b-99d9-db4f1a40e8cb
1676,Dante Cunningham,9ead8a14-508e-4b0f-bb2e-5d7ca123fca8
1677,Jeff Ayres,d265bd90-ecca-4dfc-86d6-a3e514c1dd87
1678,Patrick Mills,e68e70e1-429c-4b00-8d48-ed522e07d11a
1679,Devin Ebanks,8bf7e8a2-0b25-4829-a2ef-da46195b9a05
1680,Derrick Caracter,2f4eebd2-38b1-42ce-87e1-88ae337946ae
1681,Daniel Orton,5e981de9-cbfd-43ec-b61f-722047dea420
1682,Dominique Jones,fb052897-a2da-457a-a3ac-c52b7a3257f2
1683,Avery Bradley,ee7f61e9-4194-4c16-a34c-c0b87063ebe2
1684,Chris Johnson,aa90d0f5-8912-4607-ac44-d54c33908951
1685,Derrick Favors,6a608b39-e6dd-4cff-a502-09bc2acdbaa4
1686,Gordon Hayward,1fda1d08-adaa-424d-96df-373dfbef9128
1687,Jeremy Evans,ac4d91e0-915c-424a-a129-4f281348dd50
1688,Luke Babbitt,4a674003-3498-4f64-8ab9-c1754c1289e8
1689,Elliot Williams,d925f32c-8957-4f93-9427-825be93a7225
1690,Armon Johnson,60e422d4-3498-4796-9d1f-436ef9b0f323
1691,Patrick Patterson,363646a1-0fcc-44f4-90ef-82f85b8da460
1692,Pape Sy,509b103d-3ede-4c77-952a-1fa844bc3986
1693,Xavier Henry,ecd023fd-be01-42d0-9d28-4094de39a86f
1694,Greivis Vasquez,391e88f9-27d2-44d5-9bee-971b163eef73
1695,Ishmael Smith,04c93609-92a5-4101-ad62-d445d5305006
1696,Ed Davis,bf153be4-58db-44ae-8c5f-8dab021119c7
1697,Solomon Alabi,0242e487-33df-4afd-8ec1-adc766e5153f
1698,Tiago Splitter,70bf0040-c5fb-4c1b-80a1-af48c005abfb
1699,James Anderson,b6ab2047-c697-44d5-a34c-9da9f204c0f8
1700,Gary Neal,68b640ed-1393-48f6-8877-cd3974c8caa5
1701,Alonzo Gee,b735bd3f-f997-4810-9c08-652a30ddb3b6
1702,Larry Owens,a283b3bf-a828-4643-a6d0-1324ed041898
1703,Larry Sanders,c602180d-b2a2-44a3-9b7e-db86c0efc8d7
1704,Darington Hobson,93f97b6a-464b-40d4-91f5-03ffe92e4242
1705,Evan Turner,17fa311f-1a3f-4191-928a-49ae773e864b
1706,Craig Brackins,3bda7b83-f583-4217-aa9b-799b222bc172
1707,Ekpe Udoh,8939f0d0-05cb-4715-ac0d-adb4ff074502
1708,Jeremy Lin,79b105ba-a3b4-4528-854e-c8f64a268979
1709,Jeff Adrien,85c658a1-dc55-4351-99b4-45d3f2dd5401
1710,Quincy Pondexter,18c4f578-0a0b-4fd3-9d9d-71faf694a40d
1711,Timofey Mozgov,47643592-1b0f-491d-a640-0b547f29f3c9
1712,Gary Forbes,c13a7480-b976-4afd-825b-2ebb2ac9c118
1713,Andy Rautins,16a51e98-1012-425d-b845-7c745b645da6
1714,Landry Fields,67764f7d-86d3-43f9-8cb5-17d097eb5a13
1715,Sherron Collins,6dc59058-d78e-41ce-ae7a-112311aef04b
1716,Patrick Beverley,8ac11084-3f75-4f6a-ab65-12b7bcc95cc6
1717,Dexter Pittman,410b6548-f2f3-4a0d-b1bb-f56a6b33bdf8
1718,Da'Sean Butler,ceabcf0f-69bd-497a-aeca-a31b57f81947
1719,Gani Lawal,fce36639-cc1b-48e6-8e5d-2d3545c11a5e
1720,Garret Siler,9074820e-c84a-4871-90a8-f0abf2d9988b
1721,Zabian Dowdell,86a1bdaf-6780-4b0e-983f-13375e552360
1722,Matt Janning,f42bd711-6ddd-4418-8b3d-ca51935cb796
1723,Greg Monroe,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f
1724,Terrico White,f5f5f8fb-98db-41d0-80dd-1f0c28489921
1725,Paul George,b39db48f-c114-4524-993d-2be28eda83a9
1726,Lance Stephenson,e88e547e-0c96-4ec2-9ea8-6ef7eee3d6c3
1727,Damion James,5bf7952c-42fe-4a2b-96f9-2f1b578ee2bd
1728,Ben Uzoh,f4a652c4-7a74-4e94-ae23-991718362f75
1729,John Wall,068c66d2-3a05-48a8-93f3-b45e53b5f410
1730,Kevin Seraphin,1a676d3b-a68d-470a-8e29-15e347fa8e63
1731,Trevor Booker,d5f09cea-07f6-40ba-975a-cfa51abe9243
1732,Jordan Crawford,d1b01f60-b239-49ea-bbe2-9561a63fd00b
1733,Hamady N'Diaye,a45add6e-45e3-448f-83b9-6b61437d80ae
1734,Cole Aldrich,3ff71c2e-5c34-4fea-9397-4b388c369ace
1735,Omer Asik,a0373df2-5408-42b7-b174-279f95fe56ae
1736,Christian Eyenga,0cdb8e3e-65c9-4249-acc7-5c7781a2f9c2
1737,Samardo Samuels,da03f09d-2c9a-4a7c-b0a7-7c05092f4c1d
1738,Semih Erden,3f035d59-50b7-4868-ba83-899559673281
1739,Luke Harangody,633af948-96d8-4dad-b718-db0574598e30
1740,Manny Harris,fab100cb-d8a9-4ffb-9485-271937fbfa7d
1741,Nikola Pekovic,a5b1c63c-0a8f-4a14-8e98-bf5e54446e49
1742,Wesley Johnson,ce2c985e-e039-4740-85bd-11325448b337
1743,Lazar Hayward,02d7ab23-2788-4ed4-8a77-e1607dc108b4
1744,Al-Farouq Aminu,19d25609-3918-439a-ad70-056b94fb1549
1745,Eric Bledsoe,b2828eae-b187-41af-a5a3-bd57bd65e462
1746,Willie Warren,b28ddedf-f596-4733-b328-dc42d508ba25
1747,DeMarcus Cousins,3ed22173-6b91-4189-a1df-56d82e1dd0f7
1748,Hassan Whiteside,fecc4b80-2706-4c8f-864e-44b1d6a48aac
1749,Pooh Jeter,06345ca5-4385-4771-9a9f-559aff71f5b0
1750,Darius Morris,32f85ed1-213a-4386-aabe-1640129c41b1
1751,Andrew Goudelock,6dbb5dd4-866f-4129-b9d7-7cb5ab87ad7f
1752,Justin Harper,f0ad3447-05a3-405c-9b8c-fad1fefa41b4
1753,DeAndre Liggins,c4f3e6c1-5352-4c49-b00d-74c289da08c8
1754,Nolan Smith,e5743706-cf36-4418-85e6-b833a496f1c1
1755,Markieff Morris,cf3cf341-3205-4138-9a29-a3c168e2d530
1756,JaJuan Johnson,8a8fb685-881f-4ea1-8319-bda3a1256e15
1757,Greg Stiemsma,f0bd403a-4755-4aee-992b-e4b09c76dfeb
1758,E'Twaun Moore,125f0125-cec2-42cf-9fe8-284a6e3da737
1759,Iman Shumpert,2e7e290a-bac0-4f78-91b3-9080494fbb70
1760,Josh Harrellson,50b6c98d-5df4-46ff-9b09-abe310a8cf09
1761,Jerome Jordan,2a78bf83-ff09-4e6e-94e6-379b403d9901
1762,Norris Cole,9d5b9a4f-94ad-45b9-b5b9-36dd6e3074bb
1763,Terrel Harris,5b2b2589-d455-4946-b211-78b4bb7a436f
1764,Mickell Gladness,7bb38cd8-0e2d-4132-b194-3e5d9a50842a
1765,Kawhi Leonard,bb8bd3e8-4f7b-4762-b826-6ec2afcb7028
1766,Cory Joseph,211054a5-5f23-40a0-bdc4-e5a1412327bf
1767,Malcolm Thomas,a5c073eb-9bef-44f3-a203-9c7f1ef174a0
1768,Eric Dawson,f713ba47-0ff9-4a72-8857-63f3875a4b92
1769,Ivan Johnson,3d01b890-6e16-446f-916a-f248f8fc8359
1770,Donald Sloan,bee958ac-bee4-4fec-acbf-b22af2fe4206
1771,Brandon Knight,1432ccfc-da69-4e42-b424-58ba13f05c1e
1772,Vernon Macklin,2f0c6b81-a6af-455c-a74d-cfcbf03e6f7d
1773,Walker Russell,624a7128-5298-46e0-8a1c-3d83473bc50b
1774,Jeremy Pargo,b20a1fb9-aebe-4e97-bd90-ab9b62542957
1775,Josh Selby,3019c3a1-4374-4c3d-b03b-0e2db9509995
1776,Jimmy Butler,5cbc01e2-a4cf-428d-9696-0be12d360f30
1777,Travis Leslie,3ad9fe22-1ac9-4ea9-88d6-2ae957f85089
1778,Trey Thompkins,4dd475ee-9e32-4286-90df-6ab0e0ace045
1779,Courtney Fortson,e7966f52-e1f2-4504-98b4-d68f7dc2261c
1780,Nikola Vucevic,4b1b1aaa-bdaf-452a-9c1e-c3608e33dfb0
1781,Lavoy Allen,255d5c9d-b8a6-4464-8953-390ea122c4ad
1782,Gustavo Ayon,c8de747f-a2f6-4e5f-91f7-ff1bd67b0705
1783,Lance Thomas,9b7ca6f2-3d40-4068-b61c-0e29277c5420
1784,Jeff Foote,54eee6cd-170d-4021-a8af-411ccaf5cf4c
1785,Carldell Johnson,73dd4652-b65f-4b84-9e95-fa2dd9b87114
1786,MarShon Brooks,2d78c4f6-be78-4afc-931d-f4a81a9494c9
1787,Jordan Williams,140f15f3-998f-4d18-9d9a-c8365b2096b6
1788,Dennis Horner,07a6420e-4ec6-4c0e-96a6-c09340089ea2
1789,Kyrie Irving,6d2b90d8-a081-461e-bb70-05ec06577d87
1790,Tristan Thompson,8924bcf0-5189-47c0-8cd6-94fb2bfbd875
1791,Mychel Thompson,34436fb9-39c0-4916-bdbb-39801016b4da
1792,Klay Thompson,8b3293db-f894-424e-98df-3fefff3c890f
1793,Jeremy Tyler,df35dbdb-6998-4122-bf4f-2e5359d91bcc
1794,Charles Jenkins,d8009afc-8a75-4568-af14-b21891befbec
1795,Chris Wright,400690f3-e82b-4163-9ece-e3657e0c2e44
1796,Tobias Harris,a06d7a3e-4ba3-4143-b379-1016a70135ca
1797,Jon Leuer,f61c37a1-467b-4455-a934-01264e695f8d
1798,Reggie Jackson,c5284b38-7b43-4425-9497-8c96dd2ffae7
1799,Ryan Reid,8aafd34f-26a0-4d7d-a1a8-34f90d68ca67
1800,Kenneth Faried,f301c110-164e-436c-94f2-83773619b32c
1801,Jordan Hamilton,ef288df3-8a40-4c44-be1f-031d48422d73
1802,Julyan Stone,9eac041b-5f20-4a7b-aea7-4af484c4b027
1803,Enes Kanter,9235fbfa-694d-4822-90a0-9660f52cbd56
1804,Alec Burks,3e67fd39-1842-4278-90b8-4a81237af8a5
1805,Bismack Biyombo,4817346e-640e-47da-a934-81a031b85e94
1806,Kemba Walker,a127a7cd-af4b-435f-a90a-1b176e187d5b
1807,Cory Higgins,74f3cd76-8d0d-4f84-915d-5c932d399b80
1808,Marcus Morris,9feb65ef-247d-4569-9709-5ff1f25c2858
1809,Chandler Parsons,99be0ce5-25d7-4c30-b35d-481ab8dd9eb9
1810,Greg Smith,800980fa-03d5-4cfb-b2e3-96da34d880f5
1811,Derrick Williams,97f16e19-febc-48e2-8811-4667ef0ce8f4
1812,Ricky Rubio,8c07ceb3-c755-4010-b0a5-165e214cd622
1813,Malcolm Lee,4f5000a3-94c5-48be-bd49-8d5f4b07ebf1
1814,Jan Vesely,030cbd58-2cca-4e3b-9509-12e2bbd7078c
1815,Chris Singleton,80156021-f49c-4d77-82c7-73f6cf810044
1816,Shelvin Mack,8a2fcce1-db99-47f6-a0c7-f50de68f7854
1817,Jimmer Fredette,6dbe702f-13e6-484c-abdb-3aced74e92d3
1818,Tyler Honeycutt,0b673f7a-7ff0-4869-a1a0-cbdf632b0d41
1819,Isaiah Thomas,d58940dd-f169-4591-a37a-958b80403a19
1820,Robert Sacre,0a01bafb-c558-4da1-ad85-35d92875ec11
1821,Darius Johnson-Odom,33362f28-94f0-4a11-8fc0-0f896cbbdbae
1822,Mirza Teletovic,9bbbeb68-3673-4c80-9051-0ed30a85583e
1823,Tyshawn Taylor,d78d29ec-cbfd-40ec-98ac-5f2333e13769
1824,Tornike Shengelia,29525a08-3a0b-435f-8ba7-a749ba082ab9
1825,Kris Joseph,8a1e41ce-6912-404b-8355-027a36ffaf5b
1826,Jarvis Varnado,1203a019-2b34-4fcd-b5b7-de69f965c592
1827,Chris Copeland,4d5b7499-ce34-4608-8c57-4c3b9e4e6f7f
1828,Pablo Prigioni,005120db-e518-4767-8e61-52b9c7ee4514
1829,Jared Sullinger,ad79cac6-2219-4513-8dd9-4f5e7f50b74f
1830,Fab Melo,24734927-a542-4d01-bb6d-4342a8dbb973
1831,Dionte Christmas,497722d2-8658-4ee0-a200-d04f6a98d649
1832,Harrison Barnes,ac7828ed-2e4a-424c-915b-4cad3afa7aac
1833,Festus Ezeli,c6d3f36e-2373-4b35-97f4-2106bdbdbd64
1834,Draymond Green,c11cfa25-fa01-4b4b-8338-40cee9f624df
1835,Kent Bazemore,a477bf1f-f40f-4ffd-9878-5e9a0be452b8
1836,Scott Machado,42c166d5-e068-4155-a668-c6c99638aa98
1837,Nando De Colo,f79152a6-d437-4761-a5dd-c560d594cf6d
1838,Aron Baynes,df83f242-4567-410e-a094-8a682b74ca67
1839,Jared Cunningham,db3caccd-6740-4adb-82ad-5f4f18b156b0
1840,Jae Crowder,72819411-d2a6-4e6c-ac94-0d66fb8bede5
1841,Bernard James,3d4a9842-7715-4e5d-b731-0e2aabc86c68
1842,Justin Dentmon,fe1cf091-4360-4d43-9cbd-a2f6c62f2dd5
1843,Josh Akognon,f6c2270f-b870-419d-b1c2-efd6e6878066
